,sg,sg,sg,sg,sg,sg,sg,bw,bw,bw,bw,bw,bw,bw,cleaned,cleaned,cleaned,cleaned,cleaned,cleaned,cleaned
,A0,A1,tau1,TD1,A2,tau2,TD2,A0,A1,tau1,TD1,A2,tau2,TD2,A0,A1,tau1,TD1,A2,tau2,TD2
SF2004,1.3641000016651796,2.6809973534486473,16.23348495456518,7.602855008522465,0.13122759848005344,10.000000000000002,109.24005391317718,1.3643317602829526,2.6805098869357336,16.10838333260522,7.7812593967091574,0.13326697545383323,10.000000000000002,109.76339396636918,1.298399071931578,2.8432120046262646,19.778862369122372,5.400256492713027,0.022223411016910763,213.54470020494847,94.99992259021394
EF0410,1.4413577903511805,2.6917336407890846,34.12083225597045,2.9045802109922645e-17,0.6046883277137034,197.708689934034,199.99997641594965,1.3437262870790758,2.7814733572185064,32.87821210706536,4.3469302070754455e-31,0.10383888802656112,16.556788740531548,200.0000091010699,1.4408865566623321,2.7023867591374766,34.67798012170625,7.324454292922803e-29,0.1461329281304754,10.000000000024007,223.65455983994988
FJ1809,0.7486333050106677,1.7291246085223853,27.203852291928847,1.5015771969439853,0.04709240897675302,10.000000000000085,118.23198317047778,0.8327550515897101,1.6480418014024776,27.61028702508698,2.515100661679443,0.043479660133271744,10.000000000000002,119.29350483809061,0.8328000230633884,1.5250908636188811,21.023996474532595,4.705207458820351,0.16887931876146367,42.89257627270296,58.07670610423682
AL1606,0.4225183130038817,3.6404415860835195,31.503771188763128,3.0305380821714776e-14,2.2023286785046743,299.9999999999577,154.67389832307362,0.4661157845395321,3.6160618344644533,32.49709411833851,2.4918191771122478e-14,2.2998477645669073,299.9999999998544,159.870441114642,0.4111566838203585,3.653303533980905,31.59200165513653,4.239122381912262e-18,2.187728572549504,299.99999999999994,154.37365170682887
FY2803,0.2969340370964958,3.8932259838687964,23.469496544567736,9.744890570513887e-27,0.6629285913552032,299.99999999999994,110.44471074195269,0.41002837999921316,3.817854029934525,24.921900617391277,8.42586405422454e-17,0.7155178938832861,299.99999999999966,137.43868333807603,0.308044203869436,3.901688633269656,23.94978662086273,9.706473204780126e-15,0.7025861094919721,299.99999998775564,126.56398685318132
BC0611,0.7013309261437042,2.040512317244657,24.204387121247006,1.1039598822645602,0.1144927441147047,15.924948140797035,89.75463684526363,0.7852016096325627,1.9818547536465065,25.27745492551985,1.8349982990232472,0.08999470915173326,10.000000000000053,101.38746377065215,1.075833334930355,1.5845106880785933,16.73169308962456,11.361175001953264,0.19715739923568987,20.5269743294088,83.5667251810328
MJP1611,1.735952384039457,2.3361466468711622,30.406674520639378,13.190225743584701,0.07735782416853886,15.783029082804426,109.46296019405729,1.601874881879855,2.473585632885659,30.230710134426563,11.779251253520265,0.07168929685455767,10.000000000000147,118.71774947350494,1.78499426727937,2.145453051187125,22.153889344541216,17.881842241763344,0.37435872233075973,146.6665347171597,69.9999996071021
ZM311,1.357723022158855,2.968420569706221,22.424392801667896,11.134489226545716,0.382228539397628,62.86879420337901,97.7579697692641,1.3558214400973054,2.957759342658026,21.849879360249222,11.508401160516172,0.4014877044692861,66.73684979763048,94.86868229478536,1.4397666701685592,2.78156386823159,18.355274963583,14.073100129692412,0.5277120465084014,81.28578181831031,79.10963233861567
BE1110,1.2492063444116404,1.8527294754994972,25.252231561546434,10.037454788534967,0.2421527390480858,13.552873054811093,141.39279615803775,1.2837640809756534,1.8154752738908926,24.89296671363702,10.654160836540134,0.2427198360683334,12.291376904682103,142.28896707395737,1.2450000055169432,1.8520641369634094,25.087548181554393,9.831372333319482,0.2503890376058266,17.41849934692615,137.9559122294759
WB2110,1.069373718179973,3.2074675192639712,30.57505616927011,1.6776985648569373e-08,0.40332156912574435,292.7703079167411,59.99999284896451,1.0430784130998783,3.2301477506704552,30.42394693952346,3.4862231030239446e-06,0.40546915536002665,279.4730374223602,59.9999927247244,1.0648062624106158,3.219103190541273,30.852491770440597,8.9900133204331e-09,0.3443993324030785,254.47021538526124,59.999988949390975
