t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett
0:00:06,,-,2.26840271149785,34.898503253812997,2.0002482123003902,-,24.334083062152299,0.881787083996035,41.66,61.198540000000001,0,10.1935224485029,662.57895915268796,388.45002994702401,212.97460682585199,94.513389281514407,22.925146052298299
0:00:07,,-,2.2357135951744298,34.395593771914299,1.9797026521752801,-,25.203228231746699,0.88549027766717303,38.700000000000003,61.92,0.18280602239892799,10.0557600326092,653.62440211959597,391.20253624237301,202.148815922197,95.183098842426404,21.759829485704799
0:00:08,,-,2.17318337058843,33.433590316745097,1.93331652342566,-,26.194292101814899,0.88962420272071896,37.5,62.325000000000003,0.36191877953999202,9.7844222968624504,635.98744929605903,389.32192905409801,188.07823511759401,94.725530183478796,20.245235211796999
0:00:09,,-,2.17318337058843,33.433590316745097,1.93331652342566,-,26.194292101814899,0.88962420272071896,37.5,62.325000000000003,0.53858195990000801,9.7844222968624504,635.98744929605903,389.32192905409801,188.07823511759401,94.725530183478796,20.245235211796999
0:00:10,,-,1.7464192378060801,26.867988273939702,1.57771392367024,-,24.636936577755201,0.90339930385342204,28.57,47.140500000000003,0.69813837954870805,7.8895195719165798,512.81877217457804,337.13140655041002,128.60530010830601,82.027106216644896,13.843412282917701
0:00:11,,-,1.7464192378060801,26.867988273939702,1.57771392367024,-,24.636936577755201,0.90339930385342204,28.57,47.140500000000003,0.84058803848608998,7.8895195719165798,512.81877217457804,337.13140655041002,128.60530010830601,82.027106216644896,13.843412282917701
0:00:12,,-,1.6393771474772201,25.221186884264899,1.44015164027155,-,23.481356964892601,0.87847487839375005,34.68,43.488720000000001,0.97826525942601095,7.3608802860438596,478.45721859285101,275.25672292244099,159.004199276142,66.972438667260604,17.1156296314469
0:00:13,,-,1.6393771474772201,25.221186884264899,1.44015164027155,-,23.481356964892601,0.87847487839375005,34.68,43.488720000000001,1.1111700423684701,7.3608802860438596,478.45721859285101,275.25672292244099,159.004199276142,66.972438667260604,17.1156296314469
0:00:14,,-,1.7123125858786099,26.343270551978701,1.4888666944281299,-,22.688970647298699,0.86950636624805899,29.41,43.085650000000001,1.2468783448390399,7.6714239876188701,498.642559195226,272.014160426123,180.46582130388501,66.183494020954498,19.425814995035999
0:00:15,,-,1.7123125858786099,26.343270551978701,1.4888666944281299,-,22.688970647298699,0.86950636624805899,29.41,43.085650000000001,1.38539016683771,7.6714239876188701,498.642559195226,272.014160426123,180.46582130388501,66.183494020954498,19.425814995035999
0:00:16,,-,1.7123125858786099,26.343270551978701,1.4888666944281299,-,22.688970647298699,0.86950636624805899,29.41,43.085650000000001,1.5239019888363801,7.6714239876188701,498.642559195226,272.014160426123,180.46582130388501,66.183494020954498,19.425814995035999
0:00:17,,-,1.7123125858786099,26.343270551978701,1.4888666944281299,-,22.688970647298699,0.86950636624805899,29.41,43.085650000000001,1.6624138108350599,7.6714239876188701,498.642559195226,272.014160426123,180.46582130388501,66.183494020954498,19.425814995035999
0:00:18,,-,1.44951259703972,22.300193800611201,1.2145143803195599,-,17.476681507795,0.83787776856848895,15.07,27.502749999999999,1.78983991779385,6.4434678601237696,418.825410908045,184.02693013560599,195.72078076632599,44.775408792118299,21.067898898420399
0:00:19,,-,1.44951259703972,22.300193800611201,1.2145143803195599,-,17.476681507795,0.83787776856848895,15.07,27.502749999999999,1.9061803097127501,6.4434678601237696,418.825410908045,184.02693013560599,195.72078076632599,44.775408792118299,21.067898898420399
0:00:20,,-,1.9931048195583501,30.663151070128499,1.60118730149809,-,19.525877223368301,0.80336331826887897,27.64,42.897280000000002,2.0436504854489201,8.7839977598828192,570.95985439238302,183.65905940091099,333.56828354003397,44.685902530635403,35.906166150703399
0:00:21,,-,1.9931048195583501,30.663151070128499,1.60118730149809,-,19.525877223368301,0.80336331826887897,27.64,42.897280000000002,2.2022504450023601,8.7839977598828192,570.95985439238302,183.65905940091099,333.56828354003397,44.685902530635403,35.906166150703399
0:00:22,,-,2.2304255226734302,34.3142388103605,1.77890266868589,-,19.611365434686299,0.79756201254084502,30.61,48.149529999999999,2.3701638666106302,9.8156427874948502,638.01678118716598,192.47710113873799,385.40919229756997,46.831411469279402,41.486457728479003
0:00:23,,-,2.2304255226734302,34.3142388103605,1.77890266868589,-,19.611365434686299,0.79756201254084502,30.61,48.149529999999999,2.5473907502737299,9.8156427874948502,638.01678118716598,192.47710113873799,385.40919229756997,46.831411469279402,41.486457728479003
0:00:24,,-,2.2304255226734302,34.3142388103605,1.77890266868589,-,19.611365434686299,0.79756201254084502,30.61,48.149529999999999,2.72461763393683,9.8156427874948502,638.01678118716598,192.47710113873799,385.40919229756997,46.831411469279402,41.486457728479003
0:00:25,,-,2.2304255226734302,34.3142388103605,1.77890266868589,-,19.611365434686299,0.79756201254084502,30.61,48.149529999999999,2.9018445175999301,9.8156427874948502,638.01678118716598,192.47710113873799,385.40919229756997,46.831411469279402,41.486457728479003
0:00:26,,-,2.1838988781831099,33.5984442797402,1.85626520451738,-,21.3602060361005,0.84997763543964799,17.690000000000001,49.195889999999999,3.0783628607339399,9.7371582981185192,632.91528937770397,303.914607814899,270.12451492609102,73.945160052286795,29.076912263303701
0:00:27,,-,2.1838988781831099,33.5984442797402,1.85626520451738,-,21.3602060361005,0.84997763543964799,17.690000000000001,49.195889999999999,3.2541726633388599,9.7371582981185192,632.91528937770397,303.914607814899,270.12451492609102,73.945160052286795,29.076912263303701
0:00:28,,-,2.3585969346193898,36.2861066864522,1.9492369066033699,-,21.8317251431132,0.82643917576273496,30.76,55.921680000000002,3.4364614362636599,10.4548288566283,679.56387568083801,272.23176748330098,343.74622171774502,66.236439776958903,37.0017461483041
0:00:29,,-,2.3585969346193898,36.2861066864522,1.9492369066033699,-,21.8317251431132,0.82643917576273496,30.76,55.921680000000002,3.62522917950833,10.4548288566283,679.56387568083801,272.23176748330098,343.74622171774502,66.236439776958903,37.0017461483041
0:00:30,,-,1.9730734113780499,30.3549755596623,1.66940285970931,-,21.668605817428499,0.84609262386408102,26.31,46.542389999999997,3.79895560580275,8.78871374829186,571.26639363897095,266.84464079726899,251.22927212967801,64.925703356999804,27.042978700718901
0:00:31,,-,1.9730734113780499,30.3549755596623,1.66940285970931,-,21.668605817428499,0.84609262386408102,26.31,46.542389999999997,3.9576407151469102,8.78871374829186,571.26639363897095,266.84464079726899,251.22927212967801,64.925703356999804,27.042978700718901
0:00:32,,-,2.0002788213256602,30.773520328087098,1.68007372727073,-,21.8728506913871,0.83991976986352501,28.3,47.826999999999998,4.1172968669132102,8.89627537043628,578.25789907835804,258.07061575851901,266.26136651995699,62.790904077498404,28.661072822385002
0:00:33,,-,2.0002788213256602,30.773520328087098,1.68007372727073,-,21.8728506913871,0.83991976986352501,28.3,47.826999999999998,4.2779240611016398,8.89627537043628,578.25789907835804,258.07061575851901,266.26136651995699,62.790904077498404,28.661072822385002
0:00:34,,-,2.16120275227162,33.249273111871197,1.82496207598112,-,22.661455501350702,0.84441965200299396,30.61,53.383839999999999,4.4451093907556301,9.6227149912360694,625.47647443034498,288.64118981012098,278.57098738118202,70.228999953800795,29.986112742861401
0:00:35,,-,2.16120275227162,33.249273111871197,1.82496207598112,-,22.661455501350702,0.84441965200299396,30.61,53.383839999999999,4.6188528558751702,9.6227149912360694,625.47647443034498,288.64118981012098,278.57098738118202,70.228999953800795,29.986112742861401
0:00:36,,-,2.2858010908729098,35.1661706288141,1.88518524841806,-,21.943046663279699,0.824737224925435,34.880000000000003,55.180160000000001,4.79715665080934,10.1278592168574,658.31084909573201,259.905893715871,336.78158661079902,63.237443726489403,36.252054532917001
0:00:37,,-,2.2858315794818802,35.166639684336602,1.88521039222515,-,21.942753985124799,0.82473722436386199,34.880000000000003,55.180160000000001,4.98002199508998,10.1279943034596,658.31962972487395,259.90935911354899,336.78607989375701,63.238286888941303,36.252538201696197
0:00:38,,-,1.96000851891672,30.153977214103399,1.6684559977501801,-,22.3708211351213,0.85124936021825004,32.6,48.541400000000003,5.1503731087646196,8.7416675189613802,568.20838873248999,275.27167110044797,240.09645596886199,66.976075693539698,25.8446131290487
0:00:39,,-,2.11213691966688,32.494414148721297,1.7785529545297201,-,22.805893666967901,0.84206328575053901,34.090000000000003,53.078130000000002,5.3141408599706601,9.3987603069389198,610.91941995103002,277.068492119994,276.90940618635301,67.413258423356197,29.80725577894
0:00:40,,-,2.11213691966688,32.494414148721297,1.7785529545297201,-,22.805893666967901,0.84206328575053901,34.090000000000003,53.078130000000002,5.4838406988459498,9.3987603069389198,610.91941995103002,277.068492119994,276.90940618635301,67.413258423356197,29.80725577894
