t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett,V'O2_filtered
0 days 00:03:20,,-,1.9995774485907,29.9337941405794,1.81371463514077,-,28.4597928627912,0.907048954977498,41.66,62.9066,14.7832156225028,8.79759628023552,587.679431519733,393.36182466335293,140.410598504333,95.7084731541005,15.1141656086473,1.9112143042528444
0 days 00:03:21,,-,2.09276798204109,31.3288620066032,1.84061856795468,-,28.7518160237309,0.8795139182889788,44.77,66.61776,14.9496900748538,9.14575786537964,610.93662540736,353.575636162904,200.941638663014,86.02813531944132,21.6298857548992,2.0719705659845724
0 days 00:03:22,,-,2.09276798204109,31.3288620066032,1.84061856795468,-,28.7518160237309,0.8795139182889788,44.77,66.61776,15.1193946930225,9.14575786537964,610.93662540736,353.575636162904,200.941638663014,86.02813531944132,21.6298857548992,2.1702013061975824
0 days 00:03:23,,-,2.19906397897441,32.9201194457247,1.96843326149748,-,28.4634738227088,0.895123234393349,47.24,69.39556,15.2937509633689,9.647133549205368,644.428521086918,406.154871966354,178.988643498597,98.821136731473,19.2668076962968,2.2205092910398188
0 days 00:03:24,,-,2.3157374194650906,34.6667278363038,2.14335077781222,-,28.6155586738788,0.925558640541941,35.08,71.31764,15.4782094714792,10.2346218159791,683.672737307402,498.788937560682,122.453371507877,121.35983882255,13.1812025304496,2.243628439662361
0 days 00:03:25,,-,2.3157374194650906,34.6667278363038,2.14335077781222,-,28.6155586738788,0.925558640541941,35.08,71.31764,15.6681185651757,10.2346218159791,683.672737307402,498.788937560682,122.453371507877,121.35983882255,13.1812025304496,2.2648295105398155
0 days 00:03:26,,-,2.16385956502474,32.3931072608493,1.99918747806275,-,30.3192411653804,0.923898902856892,47.61,72.46242,15.8517642913198,9.559528307333482,638.576490929876,462.453564798559,117.787003345903,112.519115522764,12.6789024053717,2.318113391241428
0 days 00:03:27,,-,2.49822253189368,37.398540896612,2.29987416920488,-,27.6714540508123,0.920604205527497,45.45,75.67425,16.0427693838386,11.0278469342123,736.660175205382,525.611105349915,143.698988973639,127.885913710442,15.4681365956554,2.4128859359664525
0 days 00:03:28,,-,2.49822253189368,37.398540896612,2.29987416920488,-,27.6714540508123,0.920604205527497,45.45,75.67425,16.2473972102845,11.0278469342123,736.660175205382,525.611105349915,143.698988973639,127.885913710442,15.4681365956554,2.5081479385876566
0 days 00:03:29,,-,2.60709239150132,39.0283292140916,2.52450624967899,-,29.57073567907,0.968322510513421,34.68,82.08756,16.4577226440925,11.6419603025791,777.682948212281,673.990107416316,33.4077155950021,163.987860685235,3.59609425134576,2.5494777466755387
0 days 00:03:30,,-,2.44142272384225,36.5482443688959,2.41257274090863,-,30.0774418468732,0.9881831267269388,41.37,79.38903,16.6672145450687,10.9380050720968,730.658738816068,664.83993531946,0.0,161.761541440258,0.0,2.5233860402916055
0 days 00:03:31,,-,2.44142272384225,36.5482443688959,2.41257274090863,-,30.0774418468732,0.9881831267269388,41.37,79.38903,16.8701753058509,10.9380050720968,730.658738816068,664.83993531946,0.0,161.761541440258,0.0,2.4602558507447183
0 days 00:03:32,,-,2.50724574519082,37.5336189399824,2.46038877820492,-,28.82477720368,0.981311378401665,38.96,77.88104,17.0758548783274,11.2310506439286,750.2341830144329,681.023279378508,1.61756414217707,165.699094739296,0.174118852763947,2.404638097846614
0 days 00:03:33,,-,2.3711929436525,35.4969003540794,2.43419263208092,-,30.2847561149473,1.02656877357748,36.36,77.04684,17.278615273908,10.6233632509874,709.640665165958,645.715200359442,0.0,157.108321255339,0.0,2.3995270835718507
0 days 00:03:34,,-,2.37118787977631,35.4968245475496,2.4341875782322,-,30.284820790655495,1.02656883454627,36.36,77.04684,17.475737470413,10.6233405639275,709.63914967036,645.713821381894,0.0,157.107985737687,0.0,2.47152434932427
0 days 00:03:35,,-,2.72009465194016,40.7199798194634,2.76151535194016,-,30.6128648650539,1.01522766862927,47.61,90.12573,17.6873621443999,12.1865045364538,814.058503035112,740.7269272945268,0.0,180.225529755359,0.0,2.602153375609561
0 days 00:03:36,,-,2.64358987565816,39.5746987373976,2.69297756271737,-,29.6704873635031,1.01868205333738,44.44,84.83596,17.9103095024478,11.8437496243936,791.162474909495,719.893406733652,0.0,175.156546650524,0.0,2.7285347065098087
0 days 00:03:37,,-,2.89038019136797,43.2691645414368,3.01356602011855,-,30.5974073113695,1.04261924750193,48.78,95.46246,18.140334963418,12.9494138334701,865.020844075804,787.098506420676,0.0,191.50815241379,0.0,2.7960922032013067
0 days 00:03:38,,-,2.7486802168263,41.1479074375194,2.88528659656814,-,30.742390287061905,1.04969889873169,45.8,91.0962,18.3747286182667,12.3145729166896,822.613470834864,748.5112511334,0.0,182.119525823212,0.0,2.8047932783893157
0 days 00:03:39,,-,2.7486802168263,41.1479074375194,2.88528659656814,-,30.742390287061905,1.04969889873169,45.8,91.0962,18.6032323601652,12.3145729166896,822.613470834864,748.5112511334,0.0,182.119525823212,0.0,2.7931797406526986
0 days 00:03:40,,-,2.83936648738864,42.5054863381533,3.04382081359863,-,31.7947966213504,1.07200702238267,48.38,97.2438,18.8355055751432,12.7208634282399,849.7536770064252,773.206627999617,0.0,188.12813333324,0.0,2.791836625839628
0 days 00:03:41,,-,2.88879748988628,43.2454714054832,3.18561248083542,-,32.2318889870212,1.10274690143158,45.8,99.7066,19.0736029163696,12.9423230512531,864.547179823708,786.6675105343659,0.0,191.403287234639,0.0,2.8080151315003206
0 days 00:03:42,,-,2.68589098680678,40.2079489042931,2.95392532825604,-,32.9805083062266,1.09979345504559,45.45,95.12685,19.3053208821492,12.0332660746914,803.822173789388,731.412701497867,0.0,177.959294768337,0.0,2.837191345784204
0 days 00:03:43,,-,2.91469250793115,43.6331213762148,3.18413918425498,-,32.6384240331149,1.09244428892264,49.99,102.32953,19.5381152024068,13.0583373063638,872.296932065102,793.719153805284,0.0,193.1190155244,0.0,2.8650420029870878
0 days 00:03:44,,-,2.91469889321307,43.6332169642674,3.18414598327007,-,32.6383525315477,1.09244422835045,49.99,102.32953,19.7804201711693,13.0583659135547,872.2988430254551,793.720892623545,0.0,193.119438594537,0.0,2.874421028636232
0 days 00:03:45,,-,2.945159598554,44.0892155472156,3.30555529395193,-,33.5059125652985,1.12236881681213,49.99,105.87882,20.0239915375597,13.1948352542654,881.414994984927,802.0158483355901,0.0,195.137675994061,0.0,2.873987663869139
0 days 00:03:46,,-,2.69916014411427,40.4065889837465,3.03105901859473,-,32.3341911336052,1.12296375789491,41.09,93.19212,20.2586038023434,12.0927142433819,807.793311457913,735.026113300707,0.0,178.838470389467,0.0,2.8976378648474914
0 days 00:03:47,,-,3.0519184814899,45.6874024175134,3.36881600252166,-,33.1227719918163,1.10383551295808,48.0,108.0,20.4976536157518,13.6731339084233,913.365345082674,831.088064356491,0.0,202.211207872626,0.0,2.9519126295686156
0 days 00:03:48,,-,3.0519245331340894,45.6874930109894,3.3688226897871294,-,33.1227063128558,1.10383551533222,48.0,108.0,20.7513664631513,13.6731610208583,913.3671561933321,831.089712319664,0.0,202.211608836901,0.0,2.9929471816894075
0 days 00:03:49,,-,2.92905344411556,43.8481054508317,3.28206312494854,-,33.9110917213026,1.12052005453918,50.42,106.58788,20.9999722921684,13.122676837282,876.594812730439,797.629875119838,0.0,194.070529226238,0.0,2.9835411101213247
0 days 00:03:50,,-,2.94854428626106,44.1398845248661,3.33785695973193,-,34.5379143445511,1.13203555235202,53.57,109.55065,21.244281009229095,13.2099992530869,882.427950106206,802.937554984037,0.0,195.361935519231,0.0,2.9475911019815855
0 days 00:03:51,,-,2.92489655619596,43.78587658976,3.33201679929287,-,33.7038517793637,1.13919133045389,49.99,105.77884,21.488416940740095,13.1040532451017,875.350756772792,796.497885534994,0.0,193.795105969585,0.0,2.940627633370023
0 days 00:03:52,,-,2.99770390280169,44.875806928169,3.3982922191432694,-,33.165683877944,1.1336317159167,48.38,106.38762,21.7345962449688,13.4302430190733,897.140233674099,816.324534617687,0.0,198.619108179486,0.0,2.982940030392793
0 days 00:03:53,,-,3.06235112914407,45.8435797776058,3.52506125240722,-,32.6428145514261,1.15109636477006,45.11,106.4596,21.9864889974312,13.7198740128068,916.487584055494,833.929047494673,0.0,202.902444645906,0.0,3.0423874311976293
0 days 00:03:54,,-,3.06235112914407,45.8435797776058,3.52506125240722,-,32.6428145514261,1.15109636477006,45.11,106.4596,22.2410688818911,13.7198740128068,916.487584055494,833.929047494673,0.0,202.902444645906,0.0,3.072498515037627
0 days 00:03:55,,-,3.0062276383931894,45.0034077603771,3.46303280768011,-,32.4123791410822,1.15195295374607,44.11,103.79083,22.4933159326574,13.4684308602131,899.691181462232,818.6456893132619,0.0,199.183866012959,0.0,3.05366112350417
0 days 00:03:56,,-,3.06099793184165,45.8233223329589,3.5703294960764,-,32.3704563695621,1.16639395895583,41.95,105.1267,22.745506736312,13.7138114498541,916.082604850256,833.5605494061501,0.0,202.812785743589,0.0,3.0091558052302223
0 days 00:03:57,,-,3.06099793184165,45.8233223329589,3.5703294960764,-,32.3704563695621,1.16639395895583,41.95,105.1267,22.9999741265481,13.7138114498541,916.082604850256,833.5605494061501,0.0,202.812785743589,0.0,2.9928927125870377
0 days 00:03:58,,-,2.92125970920198,43.7314327724847,3.3699490078615,-,33.5199228235512,1.15359445695504,45.8,104.5156,23.2486331461772,13.0877595281316,874.262336479189,795.507511726871,0.0,193.554139106295,0.0,3.0393594662879404
0 days 00:03:59,,-,3.01425363408374,45.1235573964631,3.53994427560287,-,33.5486565750594,1.17440159500013,51.28,108.50848,23.4953491884304,13.5043887386724,902.0931677433181,820.831301171327,0.0,199.715645053851,0.0,3.108509817414245
0 days 00:04:00,,-,3.30463101853048,49.4705242294983,3.83585331895601,-,34.2625362302474,1.16075086672211,54.54,121.0788,23.7580004744746,14.8053307152025,988.9960917755247,899.905883220758,0.0,218.955202730111,0.0,3.1204544753685295
0 days 00:04:01,,-,3.30463101853048,49.4705242294983,3.83585331895601,-,34.2625362302474,1.16075086672211,54.54,121.0788,24.032721611079,14.8053307152025,988.9960917755247,899.905883220758,0.0,218.955202730111,0.0,3.0762295612140544
0 days 00:04:02,,-,2.47343791772849,37.0275137384505,2.88939388459707,-,28.086656027251,1.16816915592956,32.6,74.165,24.2728933059892,11.0814387960858,740.240111578528,673.558204066902,0.0,163.882774712142,0.0,3.082761071037749
0 days 00:04:03,,-,3.6058533186526094,53.9798400995899,4.17388316841861,-,33.1568340235968,1.15752993801153,53.09,127.20364,24.5255856321283,16.1548598296769,1079.14463662241,981.933715834194,0.0,238.913312855035,0.0,3.2012240346783516
0 days 00:04:04,,-,3.29165006959272,49.2761986465977,3.8981967476816695,-,33.9883090956393,1.18426827435031,49.99,119.07618,24.812287832756,14.7471737709194,985.1112078974181,896.3709553412539,0.0,218.095122954076,0.0,3.3351176740628508
0 days 00:04:05,,-,3.29857751842118,49.3799029703769,3.92405826945095,-,34.496785164068,1.1896213587635,51.28,121.17464,25.086217781865,14.7782099653819,987.184425687513,898.257414652893,0.0,218.554115487322,0.0,3.343405300134822
0 days 00:04:06,,-,3.29857751842118,49.3799029703769,3.92405826945095,-,34.496785164068,1.1896213587635,51.28,121.17464,25.3604356778893,14.7782099653819,987.184425687513,898.257414652893,0.0,218.554115487322,0.0,3.2211748070862716
0 days 00:04:07,,-,3.00824357307534,45.0335864232835,3.55186043019002,-,33.3728295469662,1.18070905626799,45.8,106.9888,25.6225855289469,13.4774626036973,900.294501926981,819.194661791728,0.0,199.317435959058,0.0,3.098356656028944
0 days 00:04:08,,-,3.02254559915283,45.2476886100723,3.62755943331518,-,34.4132773477938,1.20016698319851,49.18,111.09762,25.8732618142455,13.5415382069303,904.574752222942,823.089340906261,0.0,200.265046449212,0.0,3.074932898367009
0 days 00:04:09,,-,3.22916730478278,48.3408279159099,3.87404965001373,-,34.3434977295052,1.19970546099479,49.18,117.98282,26.1331210337866,14.4672399471963,966.4116284727108,879.3558612696108,0.0,213.9551973892,0.0,3.1143643410012407
0 days 00:04:10,,-,3.09520238320442,46.3353650180302,3.6792758189827306,-,34.2404750574918,1.18870282568522,45.8,112.5764,26.3960003112683,13.867053434063,926.3191693954088,842.874989306124,0.0,205.079072823874,0.0,3.1162371494948187
0 days 00:04:11,,-,3.09520238320442,46.3353650180302,3.6792758189827306,-,34.2404750574918,1.18870282568522,45.8,112.5764,26.6533111916559,13.867053434063,926.3191693954088,842.874989306124,0.0,205.079072823874,0.0,3.0547574022444732
0 days 00:04:12,,-,2.8936369366556094,43.3179182134073,3.41692625023096,-,33.739619771663,1.1808413857822,46.87,104.37949,26.9022437858951,12.964004627652,865.995509127156,787.9853722244699,0.0,191.723934847803,0.0,3.0005002831247443
0 days 00:04:13,,-,2.9984578493777,44.8870935535583,3.55941434079554,-,35.6534076415939,1.18708166650876,51.72,114.35292,27.1471550887793,13.433620832916,897.36587163879,816.529846785847,0.0,198.669062478308,0.0,3.016380462291075
0 days 00:04:14,,-,3.2487424668838494,48.6338692647284,3.90109988602552,-,35.6398056110181,1.20080305711871,56.07,123.85863,27.406826737725,14.554940131297,972.2700007706388,884.686502857424,0.0,215.252190476259,0.0,3.084912752044483
0 days 00:04:15,,-,3.03701422382482,45.4642847877967,3.6886327667298895,-,36.3975246256127,1.21455893679827,56.6,118.6902,27.6681010241441,13.6063602012957,908.9048614465521,827.029387583613,0.0,201.223695275818,0.0,3.1515052898908156
0 days 00:04:16,,-,3.21104209759464,48.0694924789617,3.82678316503993,-,35.1804107721358,1.19175739486771,57.14,121.19394,27.9278082538716,14.3860358172352,960.9871925913149,874.420066473841,0.0,212.754274081227,0.0,3.1935763239133155
0 days 00:04:17,,-,3.18634153465545,47.6997235726864,3.80165251272988,-,35.5320604425547,1.19310892174682,55.04,121.14304,28.193722435045,14.2753729319946,953.5949118572368,867.693693156154,0.0,211.117686899307,0.0,3.2187690627738292
0 days 00:04:18,,-,3.30619040213021,49.4938682953624,3.9961589533967095,-,36.1407043959152,1.20868990207641,55.55,127.48725,28.4635915585737,14.8123170291892,989.46277754984,900.330529260732,0.0,219.058522934485,0.0,3.2254781250947437
0 days 00:04:19,,-,3.13154292190255,46.8793850584215,3.82110325707578,-,36.8367807425472,1.22019827042776,50.84,122.67692,28.7311829183983,14.0298654668671,937.195013186724,852.771121246569,0.0,207.48689081425,0.0,3.197247792402831
0 days 00:04:20,,-,3.12454960581302,46.7746946977997,3.8860323222403905,-,38.1418684402644,1.24370959417981,49.99,126.37472,28.9912241817463,13.9985341754398,935.102082919376,850.866725186342,0.0,207.023534108599,0.0,3.129719973295501
0 days 00:04:21,,-,3.12454960581302,46.7746946977997,3.8860323222403905,-,38.1418684402644,1.24370959417981,49.99,126.37472,29.250974760335,13.9985341754398,935.102082919376,850.866725186342,0.0,207.023534108599,0.0,3.0505997639128695
0 days 00:04:22,,-,2.92907669359947,43.8484534969981,3.54606414817589,-,36.4652930506726,1.21064230101064,47.24,113.6122,29.5026002955653,13.1227809990769,876.601770738337,797.63620634025,0.0,194.07206966916,0.0,3.01286074215397
0 days 00:04:23,,-,3.13637824689011,46.9517701630257,3.77450133606913,-,36.1633550138488,1.20345858788293,51.72,120.86964,29.7547175010763,14.0515285769556,938.642108940636,854.087860507076,0.0,207.807265330189,0.0,3.058959814232299
0 days 00:04:24,,-,3.06774900714212,45.9243863344629,3.65555601209216,-,35.5713064354174,1.19160857149055,51.28,116.50816,30.012598771528,13.7440574597554,918.103038311664,835.398979278318,0.0,203.260092281829,0.0,3.1758124399213075
0 days 00:04:25,,-,3.37232614579508,50.4839243382496,4.05789551774456,-,36.0168544645209,1.20329272505398,54.54,129.31434,30.2802874720079,15.1086168434691,1009.25560514374,918.34039011402,0.0,223.440484212657,0.0,3.2879328898957674
0 days 00:04:26,,-,3.33527122019789,49.9292098832019,4.03970712451907,-,36.8523313053705,1.21120798214407,52.17,130.425,30.5590960230892,14.9426042311632,998.165962641699,908.2497187621401,0.0,220.985333032151,0.0,3.3124076620828222
0 days 00:04:27,,-,3.14194887634692,47.0351628195647,3.9007696725704895,-,39.3307608950271,1.24151277633321,52.63,131.15396,30.8283286933905,14.0764859809555,940.309263527826,855.604835380614,0.0,208.176358973385,0.0,3.229330466072384
0 days 00:04:28,,-,3.14195465507675,47.0352493274963,3.90077649669868,-,39.3306885573055,1.24151266486161,52.63,131.15396,31.0895259512363,14.0765118706859,940.31099296182,855.6064090246741,0.0,208.176741855152,0.0,3.099658665972236
0 days 00:04:29,,-,3.11159257074965,46.5807271070306,3.85243261641318,-,39.0610265439469,1.23809031189615,51.72,128.98968,31.3494614163539,13.9404843695383,931.2243558851569,847.3383094518028,0.0,206.165038796059,0.0,3.0163819149153412
0 days 00:04:30,,-,2.8335403764283,42.4182691082081,3.45645327612467,-,39.0141714300705,1.21983554738738,52.17,118.06071,31.5965773078641,12.6947614219743,848.01006298788,771.620081271674,0.0,187.742112231551,0.0,3.028749331320674
0 days 00:04:31,,-,3.16575860328234,47.3915958575201,3.8658897404103505,-,38.7649266348863,1.22115746172247,59.4,131.274,31.8459446691963,14.183157763536,947.4349386042048,862.088619266596,0.0,209.753921962675,0.0,3.1008312452606277
0 days 00:04:32,,-,3.3225674282015,49.7390333563098,3.98871793805939,-,36.8392252813528,1.2004926985691,56.07,130.47489,32.1156389697148,14.8856889989363,994.3640251289448,904.790265318576,0.0,220.143616865833,0.0,3.152496410289933
0 days 00:04:33,,-,2.95630041708279,44.2559942677064,3.5871905042431,-,38.4592510771262,1.21340526947625,50.42,120.95758,32.3766269138109,13.2447480892633,884.749172362785,805.0496781585671,0.0,195.875834101841,0.0,3.146316090215861
0 days 00:04:34,,-,3.15375432000368,47.2118910180191,3.8107502241306506,-,37.9312393616826,1.20832184040455,52.17,127.13829,32.6305979581838,14.1293764539305,943.842347122556,858.8196536587129,0.0,208.958553201633,0.0,3.113510373369156
0 days 00:04:35,,-,3.1148548398088094,46.6295634701917,3.82524055718266,-,37.2137983826929,1.22806382766057,50.42,123.17606,32.8911594889047,13.9550999111924,932.2006740676532,848.226679470279,0.0,206.381187219046,0.0,3.0955103625316576
0 days 00:04:36,,-,3.11486064016742,46.6296503019075,3.8252474564101706,-,37.2137290847689,1.22806375575267,50.42,123.17606,33.1501043616884,13.9551258978236,932.2024099746162,848.228259004215,0.0,206.381571533872,0.0,3.09708366468696
0 days 00:04:37,,-,3.06733142011986,45.9181350317344,3.7445754564101694,-,36.6726005746078,1.22079258597489,50.42,119.7475,33.4070738720489,13.7421865961303,917.9780646215069,835.2852634002111,0.0,203.232424184966,0.0,3.1060673510381034
0 days 00:04:38,,-,3.1884585820545106,47.7314158990196,3.84044166382617,-,36.7147469497845,1.20448221765878,53.09,124.70841,33.6671025605951,14.2848576783118,954.2284929112288,868.270200305905,0.0,211.257956278809,0.0,3.125764665712956
0 days 00:04:39,,-,3.06116316232623,45.825795843207,3.6951390387858,-,37.0410376668175,1.2071029353358,54.54,121.24242,33.9268748588239,13.7145517116125,916.132054335712,833.605544409927,0.0,202.823733433072,0.0,3.1675306772604825
0 days 00:04:40,,-,3.32146983057363,49.7226022540963,3.96730991981304,-,36.88118701919501,1.1944440630755,58.25,130.88775,34.1921759136928,14.8807715676765,994.035540720788,904.491371264387,0.0,220.070893251676,0.0,3.223848678037209
0 days 00:04:41,,-,3.24344054451383,48.5544991693687,3.8072457866624,-,36.7871580694829,1.17382937482922,56.07,127.39104,34.4650535254196,14.5311865825121,970.683263711811,883.242701384154,0.0,214.900900580086,0.0,3.261821520524763
0 days 00:04:42,,-,3.21595326895073,48.1430130082444,3.77811469135348,-,35.6926921507946,1.17480397735573,52.63,122.36475,34.7335452269529,14.4080387324528,962.456987327845,875.757459959548,0.0,213.079673956094,0.0,3.2395977035520565
0 days 00:04:43,,-,3.0598943857315306,45.8068021816098,3.61291582948672,-,37.306924883523,1.18073219988702,55.55,122.15445,34.9944076335547,13.708867368343,915.752340205314,833.2600354815,0.0,202.739668000365,0.0,3.1350452451556583
0 days 00:04:44,,-,3.11358169356208,46.6105043946419,3.5875901435641,-,36.0296311582111,1.15223896356473,56.6,120.3316,35.251014854723,13.94939599111,931.819652206147,847.879980613068,0.0,206.296832265953,0.0,2.9893315011917507
0 days 00:04:45,,-,3.11358169356208,46.6105043946419,3.5875901435641,-,36.0296311582111,1.15223896356473,56.6,120.3316,35.5098536470025,13.94939599111,931.819652206147,847.879980613068,0.0,206.296832265953,0.0,2.9230987429129733
0 days 00:04:46,,-,2.48226317174933,37.1596283196008,2.8610273962849506,-,28.538077995202,1.15258826253652,34.09,75.74798,35.7424510009944,11.1209774930512,742.881296535818,675.961467235994,0.0,164.467510276398,0.0,3.0436209000546306
0 days 00:04:47,,-,3.70553347409598,55.4720579954488,4.16758972697708,-,32.4569055551014,1.12469358490786,56.07,128.34423,35.9996534720253,16.6014445342344,1108.97649488685,1009.07827685201,0.0,245.517828917763,0.0,3.299668462987393
0 days 00:04:48,,-,3.4805661447316,52.1042836037665,4.02907446561368,-,34.5246764472182,1.1575916957396,57.14,128.39358,36.2983514876231,15.5935511589441,1041.64921741747,947.815938608417,0.0,230.612150512997,0.0,3.493065019318037
0 days 00:04:49,,-,3.4443779073972,51.5625435239102,4.04540417615033,-,36.1908603966739,1.17449486813348,58.25,133.043,36.5861942891726,15.431421463153,1030.81895373862,937.96128085752,0.0,228.214423566307,0.0,3.482769824555976
0 days 00:04:50,,-,3.2873246274980894,49.2114465194325,3.8986398866624,-,36.8418740841469,1.18596132978493,56.07,129.18528,36.8660047977133,14.7277950262604,983.816707754194,895.193065656547,0.0,217.808531789914,0.0,3.3267921939215173
0 days 00:04:51,,-,3.11683404032502,46.6591922204345,3.66546259530052,-,37.8317255504897,1.17602109957651,56.07,125.98929,37.1322005905799,13.9639670791243,932.793000885503,848.7656486255729,0.0,206.512323266563,0.0,3.189796880950613
0 days 00:04:52,,-,3.3555048637896,50.2321087393653,3.95642964906046,-,36.9182954663026,1.17908625070273,57.14,132.10768,37.4012303688299,15.0332545286605,1004.22140251452,913.759675790648,0.0,222.325955180206,0.0,3.165308599745276
0 days 00:04:53,,-,3.05293164232308,45.7025694958545,3.64598597272181,-,37.5375748383273,1.19425732373996,55.55,122.59885,37.6676039746794,13.6776730479274,913.6685596015532,831.363964869837,0.0,202.278336951298,0.0,3.221684106569028
0 days 00:04:54,,-,3.34257519356654,50.0385508018944,3.94689222510254,-,36.9488322170609,1.18079384801848,54.05,131.28745,37.9334401447788,14.9753273220776,1000.35186511478,910.2387119563829,0.0,221.469272982088,0.0,3.2774181751109577
0 days 00:04:55,,-,3.34257519356654,50.0385508018944,3.94689222510254,-,36.9488322170609,1.18079384801848,54.05,131.28745,38.2113156628663,14.9753273220776,1000.35186511478,910.2387119563829,0.0,221.469272982088,0.0,3.2882738494859796
0 days 00:04:56,,-,3.19097223711001,47.7690454657187,3.82025372743494,-,38.3663005826958,1.19720682085747,56.6,130.5762,38.4828896398321,14.2961192969893,954.980769038889,868.954710304192,0.0,211.424503723648,0.0,3.2700827353658983
