t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett,V'O2_filtered
0 days 00:04:22,,-,2.7917296681605,48.2998212484516,3.12601543448173,-,36.6076705655171,1.11974145281104,51.72,109.6464,30.1655771702917,14.4549676439873,835.497129822468,760.234331352596,0.0,184.971856776787,0.0,2.8002153820811366
0 days 00:04:23,,-,2.7917296681605,48.2998212484516,3.12601543448173,-,36.6076705655171,1.11974145281104,51.72,109.6464,30.3976597063534,14.4549676439873,835.497129822468,760.234331352596,0.0,184.971856776787,0.0,2.786055775084797
0 days 00:04:24,,-,2.75132476371745,47.6007744587794,3.0556217109794,-,36.7733541798595,1.11060015570492,51.28,108.55976,30.6280627687901,14.2457598567708,823.40491972135,749.231405151339,0.0,182.294745778914,0.0,2.7474636419679173
0 days 00:04:25,,-,2.74530029290441,47.4965448599378,3.09339927115357,-,38.070541962252,1.12679814268365,53.57,112.22915,30.8565359439457,14.2145664601938,821.601941399201,747.590841742732,0.0,181.895581932538,0.0,2.7238972837947117
0 days 00:04:26,,-,2.74662176907101,47.5194077693947,3.0703647924031,-,38.2862726801905,1.11786953230244,53.57,112.87199,31.084813634034,14.2214087757118,821.997427236142,747.950701639403,0.0,181.983139085013,0.0,2.7578119262897505
0 days 00:04:27,,-,2.74816556493514,47.5461170404004,3.03264299647129,-,36.8171995497614,1.10351539047207,49.99,108.37832,31.3132104222582,14.2294022141595,822.459447978417,748.371102880217,0.0,182.085426491537,0.0,2.832664978453094
0 days 00:04:28,,-,2.92386494967645,50.5858987833295,3.25940807416391,-,37.1463941971803,1.11476013094401,51.28,115.99536,31.5489745152978,15.1391353271,875.042021906378,796.216961955061,0.0,193.726754733591,0.0,2.8686343733238044
0 days 00:04:29,,-,2.92386494967645,50.5858987833295,3.25940807416391,-,37.1463941971803,1.11476013094401,51.28,115.99536,31.7920417436051,15.1391353271,875.042021906378,796.216961955061,0.0,193.726754733591,0.0,2.813016358318405
0 days 00:04:30,,-,2.65823841470296,45.9902839914006,2.92252231557813,-,34.6807718563128,1.099420691317,43.16,98.4048,32.0240679172242,13.7637790337536,795.546428150959,723.882447081299,0.0,176.127116078175,0.0,2.7223198218213254
0 days 00:04:31,,-,2.57206727990442,44.499433908381,2.81002305374132,-,34.0036089581801,1.09251537690948,47.61,94.31541,32.241471239585,13.3176036824779,769.75749284722,700.416616634821,0.0,170.417668280978,0.0,2.7054986346416494
0 days 00:04:32,,-,2.85397691882036,49.3767633013903,3.14079156856971,-,36.3205284935679,1.10049648539831,53.57,111.37203,32.4670106449196,14.7772703384342,854.126225561498,777.185291011637,0.0,189.096177861712,0.0,2.7849365068828593
0 days 00:04:33,,-,2.99729586667789,51.8563298733199,3.27039527376394,-,35.6739857378554,1.09111526497007,56.07,114.99957,32.7102251371277,15.5193446079017,897.018118336719,816.213419607776,0.0,198.592072897269,0.0,2.869508696563329
0 days 00:04:34,,-,2.78749194950409,48.2265043166798,3.08592615185489,-,37.1378292297551,1.1070619064582,56.6,111.6718,32.9506761095607,14.4330256605778,834.228883181397,759.080330216326,0.0,184.691077911515,0.0,2.8768254418281995
0 days 00:04:35,,-,2.78393920053294,48.1650380715041,3.0328191250204,-,36.0109875893872,1.0893984769638,51.28,107.63672,33.1822586810291,14.4146303008798,833.165631390855,758.112857695847,0.0,184.455683137676,0.0,2.8259218169395357
0 days 00:04:36,,-,2.81452073152838,48.6941303032591,3.06246754884702,-,36.0723439918909,1.08809557326799,51.72,108.97404,33.4149647331035,14.5729748018121,842.31794354474,766.44071623932,0.0,186.481926092292,0.0,2.7879530885308292
0 days 00:04:37,,-,2.81452073152838,48.6941303032591,3.06246754884702,-,36.0723439918909,1.08809557326799,51.72,108.97404,33.6489419396437,14.5729748018121,842.31794354474,766.44071623932,0.0,186.481926092292,0.0,2.794265101620647
0 days 00:04:38,,-,2.83901164438514,49.1178485187741,3.06571824326884,-,37.634174629509,1.07985405742596,54.54,114.69762,33.8839371375086,14.6997834097349,849.64748108268,773.109998359372,0.0,188.104622471867,0.0,2.8226108066884033
0 days 00:04:39,,-,2.78680509647615,48.2146210463002,3.05019205171425,-,37.5996585238399,1.09451215500185,53.57,112.497,34.1177803049773,14.4294692853283,834.023324691978,758.893288735058,0.0,184.645569035294,0.0,2.8415153001097595
