t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett,V'O2_filtered
0 days 00:03:48,,-,4.25564023614558,55.9952662650735,3.9164456761339306,-,26.0922878435256,0.920295292555352,37.73,117.45349,33.3000873016014,16.5102923094815,1254.78221552059,894.035395922497,246.0181633438,217.526860321775,26.4820412641335,4.187364012294366
0 days 00:03:49,,-,4.25564023614558,55.9952662650735,3.9164456761339306,-,26.0922878435256,0.920295292555352,37.73,117.45349,33.6486379170238,16.5102923094815,1254.78221552059,894.035395922497,246.0181633438,217.526860321775,26.4820412641335,4.185836299881102
0 days 00:03:50,,-,4.01414881762945,52.8177476003875,3.76458206755222,-,26.8141528603228,0.937828226751043,35.5,113.671,33.9879999362904,15.6397937262974,1188.6243231986,914.2859489787052,166.120133415661,222.4540021846,17.8816074720841,4.095502248722601
0 days 00:03:51,,-,4.03232493430126,53.0569070302798,3.7744750453437295,-,26.2883080424094,0.936054287995464,35.5,112.038,34.3188496411923,15.7038625275646,1193.49355209491,911.2113762796268,173.57392144647,221.705930968279,18.6839527929462,4.004530054706714
0 days 00:03:52,,-,4.03231942196847,53.0568344995852,3.77446992395652,-,26.2883439795184,0.936054297532294,35.5,112.038,34.6503754016643,15.7038410961012,1193.49192330369,911.2101694064901,173.573648136465,221.70563732518,18.6839233731394,4.025075002642937
0 days 00:03:53,,-,4.07974171742466,53.6808120713771,3.8591094272344706,-,26.906426338502,0.945920034778707,37.97,116.22617,34.9842512168078,15.9264992859146,1210.41394572951,962.5215043517101,137.905868469406,234.190147044212,14.8445498890641,4.16695293734887
0 days 00:03:54,,-,4.40027421217185,57.8983448969981,4.18848597825891,-,27.339759796611,0.9518693100245648,39.73,127.05654,35.3339461207416,17.2024916130759,1307.38936259377,1064.54684973482,124.214640318169,259.013832052268,13.3707901311269,4.318271593841546
0 days 00:03:55,,-,4.40027421217185,57.8983448969981,4.18848597825891,-,27.339759796611,0.9518693100245648,39.73,127.05654,35.6971098325732,17.2024916130759,1307.38936259377,1064.54684973482,124.214640318169,259.013832052268,13.3707901311269,4.357407013718854
0 days 00:03:56,,-,4.22237495147462,55.5575651509818,4.01777213527098,-,27.0486849966068,0.951543191082027,38.21,120.70539,36.0529186352519,16.5057107459618,1254.4340166931,1020.11933505811,120.482830843191,248.204217775697,12.969088357717,4.274405454951704
0 days 00:03:57,,-,4.13844173798018,54.4531807628971,3.9954752089849506,-,27.8961037292131,0.965454019158184,41.95,122.5779,36.3984825034961,16.2319188771775,1233.62583466549,1057.9042937965,64.1524623664359,257.397638393308,6.90553954428804,4.167850020673942
0 days 00:03:58,,-,4.13844173798018,54.4531807628971,3.9954752089849506,-,27.8961037292131,0.965454019158184,41.95,122.5779,36.7411563464588,16.2319188771775,1233.62583466549,1057.9042937965,64.1524623664359,257.397638393308,6.90553954428804,4.13192547214912
0 days 00:03:59,,-,4.21496994872345,55.460130904256,4.04601229697057,-,27.239843082338705,0.959914862072966,38.96,121.43832,37.0867660568242,16.5100536837541,1254.76407996531,1053.91939616953,87.2124659541601,256.428076926892,9.387778897110888,4.172207720403652
0 days 00:04:00,,-,4.21496994872345,55.460130904256,4.04601229697057,-,27.239843082338705,0.959914862072966,38.96,121.43832,37.4353116345923,16.5100536837541,1254.76407996531,1053.91939616953,87.2124659541601,256.428076926892,9.387778897110888,4.228762365190166
0 days 00:04:01,,-,4.23498817275804,55.7235285889216,4.10120642752012,-,27.2201279667154,0.968410361545168,37.97,121.73182,37.7850431731979,16.622407868354,1263.3029979949,1095.21182631667,53.9192785312157,266.474896914031,5.80401275901137,4.248144701306329
0 days 00:04:02,,-,4.20825507018336,55.3717772392547,4.03915579453202,-,27.5016314529046,0.959817246618569,36.36,121.91508,38.1344929866225,16.4833639297705,1252.73565866256,1051.82607938501,87.4583891894624,255.918754108275,9.414250720071301,4.220170560768634
0 days 00:04:03,,-,4.20825507018336,55.3717772392547,4.03915579453202,-,27.5016314529046,0.959817246618569,36.36,121.91508,38.4824751140288,16.4833639297705,1252.73565866256,1051.82607938501,87.4583891894624,255.918754108275,9.414250720071301,4.1701337773248115
0 days 00:04:04,,-,4.10991036125081,54.0777679111949,4.0201513557223,-,29.3787429376569,0.978160349584562,38.7,127.323,38.8271419056358,16.1692794856245,1228.86524090746,1103.28079914336,14.7845463530698,268.438150643153,1.59144740076102,4.138335882376274
0 days 00:04:05,,-,4.17893977312361,54.9860496463633,4.05582871230168,-,29.7363582024335,0.9705401208187528,40.81,131.20415,39.1710428863679,16.4108134258375,1247.22182036365,1089.6936282728,44.8673189592572,265.132269652749,4.82963605589421,4.157150984165758
0 days 00:04:06,,-,4.17893977312361,54.9860496463633,4.05582871230168,-,29.7363582024335,0.9705401208187528,40.81,131.20415,39.5174933920244,16.4108134258375,1247.22182036365,1089.6936282728,44.8673189592572,265.132269652749,4.82963605589421,4.2248872720870585
0 days 00:04:07,,-,4.34922135228769,57.2265967406275,4.31653967341033,-,29.6486381251148,0.992485625303903,39.47,135.65839,39.871498742017,17.1265355208287,1301.61669958298,1184.36517130239,0.0,288.166708346079,0.0,4.296560867193815
0 days 00:04:08,,-,4.27523086124618,56.2530376479761,4.17809338512228,-,29.6005067579233,0.977279010356043,38.7,133.128,40.2297824491946,16.8161314749418,1278.02599209558,1143.85983883723,18.9093494238408,278.311396310762,2.03545203701193,4.312474890508314
0 days 00:04:09,,-,4.27523086124618,56.2530376479761,4.17809338512228,-,29.6005067579233,0.977279010356043,38.7,133.128,40.5847896692212,16.8161314749418,1278.02599209558,1143.85983883723,18.9093494238408,278.311396310762,2.03545203701193,4.248429821978335
0 days 00:04:10,,-,4.14513188619409,54.5412090288696,4.10762015611239,-,30.2474332403254,0.990950413373664,38.46,131.9178,40.9345901766436,16.3228639650822,1240.53766134625,1128.78822179996,0.0,274.64433620437,0.0,4.142233241384503
0 days 00:04:11,,-,4.05037543351244,53.2944135988479,4.10055581764791,-,30.8476885787472,1.01238906984283,38.96,131.56792,41.2752453168535,15.9497282653261,1212.17934816478,1102.98446677763,0.0,268.36605031086,0.0,4.067108614452892
0 days 00:04:12,,-,4.05040101837492,53.2947502417753,4.10058124838471,-,30.8474937254804,1.01238895353377,38.96,131.56792,41.6119628659174,15.9498290144075,1212.18700509497,1102.9914339604,0.0,268.367745489148,0.0,4.071393784157522
0 days 00:04:13,,-,4.16787849347399,54.8405064930788,4.09593977206039,-,30.5418980422094,0.9827397268115567,39.73,134.04902,41.9535645569635,16.4124364531214,1247.34517043722,1134.98250055596,0.0,276.151459989285,0.0,4.140585938710956
0 days 00:04:14,,-,4.23413712834555,55.7123306361257,4.18689046839124,-,29.6653216919027,0.988841490362223,38.96,132.23024,42.302803438468,16.673352320991,1267.17477639532,1153.02582672483,0.0,280.541563680006,0.0,4.218056154170384
0 days 00:04:15,,-,4.23413712834555,55.7123306361257,4.18689046839124,-,29.6653216919027,0.988841490362223,38.96,132.23024,42.6547964319112,16.673352320991,1267.17477639532,1153.02582672483,0.0,280.541563680006,0.0,4.2578427724281935
0 days 00:04:16,,-,4.24521602502224,55.8581055923979,4.17580157948058,-,29.8500710571816,0.983648783682027,40.0,133.52,43.0072499316968,16.7169792376493,1270.49042206135,1156.04279419957,0.0,281.27561902666,0.0,4.254334848710287
0 days 00:04:17,,-,4.24914691807885,55.9098278694585,4.23007955924332,-,29.82775188609,0.995512661905288,38.7,133.3215,43.3603273296533,16.7324584634945,1271.66684322558,1157.11324163171,0.0,281.53606852353,0.0,4.232249541071768
0 days 00:04:18,,-,4.2491522861919,55.909898502525,4.23008477824212,-,29.8277142035752,0.995512632481604,38.7,133.3215,43.7135683425696,16.732479602262,1271.66844977191,1157.114703458,0.0,281.536424199028,0.0,4.22039901832225
0 days 00:04:19,,-,4.15902579342678,54.7240235977207,4.12504332014595,-,29.9800497022802,0.9918292227630467,39.21,131.3535,44.0630633733086,16.3775759414268,1244.69577154843,1132.57176337828,0.0,275.564905931455,0.0,4.228379138273637
0 days 00:04:20,,-,4.26166642520964,56.0745582264427,4.25794604837697,-,30.4953713015225,0.9991270135995,41.95,137.0926,44.4130785677928,16.7817582728652,1275.41362873776,1160.52251124724,0.0,282.365574512712,0.0,4.237722264237891
0 days 00:04:21,,-,4.26166642520964,56.0745582264427,4.25794604837697,-,30.4953713015225,0.9991270135995,41.95,137.0926,44.767360131331,16.7817582728652,1275.41362873776,1160.52251124724,0.0,282.365574512712,0.0,4.223869098215142
0 days 00:04:22,,-,4.18737775874014,55.0970757728966,4.16666766201389,-,30.4685168978846,0.995054160880751,38.21,134.07889,45.1185538059681,16.4892214295942,1253.18082864916,1140.29247417573,0.0,277.443424373658,0.0,4.195139916011404
0 days 00:04:23,,-,4.18737775874014,55.0970757728966,4.16666766201389,-,30.4685168978846,0.995054160880751,38.21,134.07889,45.466659591704,16.4892214295942,1253.18082864916,1140.29247417573,0.0,277.443424373658,0.0,4.193207425827626
0 days 00:04:24,,-,4.16100837820873,54.7501102395886,4.10866093903574,-,29.8389209332593,0.987419530456334,40.0,130.96,45.8136693055712,16.3853830420411,1245.28911119512,1133.11165412532,0.0,275.696266210539,0.0,4.238303150409886
0 days 00:04:25,,-,4.36535136890043,57.4388338013214,4.28951567524697,-,29.3582530178508,0.9826278145228527,39.47,134.86899,46.1680766853496,17.1900529369575,1306.44402320877,1188.75764258431,0.0,289.2354361519,0.0,4.291612527146675
0 days 00:04:26,,-,4.36534586139114,57.438761334094,4.28951024377825,-,29.358290057493505,0.98262781002449,39.47,134.86899,46.530977573982,17.1900312492701,1306.44237494452,1188.75614279811,0.0,289.235071240416,0.0,4.298300152175284
0 days 00:04:27,,-,4.13477568362678,54.4049432056155,4.08722562143505,-,29.9695580804294,0.988499965698255,38.7,130.4964,46.8842943344656,16.2820829018151,1237.43830053795,1125.96805592792,0.0,273.958164459348,0.0,4.257205160836132
0 days 00:04:28,,-,4.26052752161687,56.0595726528536,4.29693218148845,-,29.9254726916103,1.0085446367115,40.54,134.3901,47.2332542071034,16.7772734533409,1275.07278245391,1160.21236889313,0.0,282.29011408592,0.0,4.219758373946541
0 days 00:04:29,,-,4.26052752161687,56.0595726528536,4.29693218148845,-,29.9254726916103,1.0085446367115,40.54,134.3901,47.5874410911184,16.7772734533409,1275.07278245391,1160.21236889313,0.0,282.29011408592,0.0,4.224292159235891
0 days 00:04:30,,-,4.1793740467153,54.9917637725698,4.14594727854301,-,30.1061614953774,0.992001967806982,39.73,132.57901,47.9382547430328,16.4577040964468,1250.78551132996,1138.11293052975,0.0,276.913121783395,0.0,4.257415447820595
0 days 00:04:31,,-,4.3512024218309,57.2526634451434,4.26736466131723,-,29.3391222985859,0.980732277566992,40.54,134.55226,48.2927824640748,17.1291326338443,1301.81408017217,1179.34120422086,5.1679396206776,286.944331927217,0.5562905942602359,4.284803376743031
0 days 00:04:32,,-,4.35120811211661,57.25273831732379,4.26737021771386,-,29.3390839303939,0.980732271993775,40.54,134.55226,48.6543977225544,17.1291550115922,1301.81578088101,1179.34272204623,5.16796909860538,286.944701227793,0.556293767341806,4.301556827364699
0 days 00:04:33,,-,4.19824138854631,55.2400182703461,4.24529244243177,-,29.3196480640247,1.01120732457496,32.08,128.54456,49.0097099213087,16.5320006598725,1256.43205015031,1143.25082090821,0.0,278.163216765988,0.0,4.333097197392437
0 days 00:04:34,,-,4.44285713706627,58.4586465403456,4.51008891400767,-,30.3186543803537,1.01513255431522,41.95,141.83295,49.3688865427159,17.4952582102792,1329.63962398122,1209.86374985162,0.0,294.370742056355,0.0,4.3860392780944535
0 days 00:04:35,,-,4.44285713706627,58.4586465403456,4.51008891400767,-,30.3186543803537,1.01513255431522,41.95,141.83295,49.7382308827107,17.4952582102792,1329.63962398122,1209.86374985162,0.0,294.370742056355,0.0,4.42408756761225
0 days 00:04:36,,-,4.45927848679331,58.6747169314909,4.47670151758514,-,31.1007039391546,1.00390714122104,41.95,145.8182,50.1082577938966,17.5599228494455,1334.55413655786,1214.3355559767,0.0,295.458772743722,0.0,4.4111363395780465
0 days 00:04:37,,-,4.27170627060341,56.206661455308,4.3058213348388,-,32.0286815930051,1.00798628512221,44.77,144.42802,50.4711706339047,16.8212935723665,1278.41831149985,1163.2565278094,0.0,283.030785355085,0.0,4.356554012127634
0 days 00:04:38,,-,4.27170627060341,56.206661455308,4.3058213348388,-,32.0286815930051,1.00798628512221,44.77,144.42802,50.8262868315435,16.8212935723665,1278.41831149985,1163.2565278094,0.0,283.030785355085,0.0,4.294972378416053
0 days 00:04:39,,-,4.34553948547899,57.1781511247236,4.38593402968913,-,31.372445344372,1.00929563391269,42.55,143.5637,51.1844719867446,17.1120369203726,1300.51480594831,1183.36253785139,0.0,287.922758601311,0.0,4.243136359034436
0 days 00:04:40,,-,4.16148721944924,54.7564107822268,4.23007407924249,-,30.9312496259536,1.01648133375797,40.0,135.52,51.5380757676806,16.3872686419796,1245.43241679045,1133.24205054387,0.0,275.727992833059,0.0,4.204048052588318
0 days 00:04:41,,-,4.16148721944924,54.7564107822268,4.23007407924249,-,30.9312496259536,1.01648133375797,40.0,135.52,51.884029216789,16.3872686419796,1245.43241679045,1133.24205054387,0.0,275.727992833059,0.0,4.194877253641583
0 days 00:04:42,,-,4.29216670952137,56.4758777568602,4.33685530952137,-,29.8467717285579,1.01041166455647,40.26,134.95152,52.2354145004718,16.9018634963865,1284.54162572538,1168.82824497005,0.0,284.386434299282,0.0,4.236757313405477
0 days 00:04:43,,-,4.24528334304895,55.8589913559072,4.29985710109845,-,29.9561489124694,1.01285515091445,39.47,133.88224,52.5902828608111,16.7172443252322,1270.51056871765,1156.06112601572,0.0,281.28007932256,0.0,4.318010405842295
0 days 00:04:44,,-,4.44249766415466,58.453916633614,4.46731259948297,-,30.4999034874637,1.00558580717521,42.25,142.67825,52.9513998901383,17.4938426636581,1329.53204243802,1209.76585941054,0.0,294.346924430788,0.0,4.390846842460733
0 days 00:04:45,,-,4.44249766415466,58.453916633614,4.46731259948297,-,30.4999034874637,1.00558580717521,42.25,142.67825,53.3207143463711,17.4938426636581,1329.53204243802,1209.76585941054,0.0,294.346924430788,0.0,4.413765033682497
0 days 00:04:46,,-,4.33867718993534,57.0878577623071,4.32149214517898,-,30.5484884442337,0.996039105007345,43.47,139.92993,53.6857133921207,17.0850143021007,1298.46108695965,1181.49382086075,0.0,287.468082934488,0.0,4.387269933365548
0 days 00:04:47,,-,4.322856609981901,56.8796922366039,4.34012173530315,-,29.9447198181626,1.00399391580127,41.37,136.47963,54.0457394278426,17.0227153978634,1293.72637023762,1177.1856143178,0.0,286.419857498247,0.0,4.340583643677253
0 days 00:04:48,,-,4.322856609981901,56.8796922366039,4.34012173530315,-,29.9447198181626,1.00399391580127,41.37,136.47963,54.4051078640197,17.0227153978634,1293.72637023762,1177.1856143178,0.0,286.419857498247,0.0,4.298137260559372
0 days 00:04:49,,-,4.31916266487703,56.8310876957504,4.27797159271265,-,29.8197521124542,0.990463181093098,40.81,135.73406,54.7643227573668,17.0081692350159,1292.62086186121,1176.17969174625,0.0,286.17510748084,0.0,4.277831473090303
0 days 00:04:50,,-,4.29318758903727,56.4893103820694,4.29039605261634,-,30.2429132916402,0.999349775344534,40.26,136.6827,55.1223044257168,16.9058835560421,1284.8471502592,1169.10624740883,0.0,284.454074795335,0.0,4.306594820676127
0 days 00:04:51,,-,4.29318758903727,56.4893103820694,4.29039605261634,-,30.2429132916402,0.999349775344534,40.26,136.6827,55.4792064118999,16.9058835560421,1284.8471502592,1169.10624740883,0.0,284.454074795335,0.0,4.400700832310056
0 days 00:04:52,,-,4.65541585900002,61.2554718289477,4.7472899543888,-,31.1594333123999,1.01973488473885,41.66,152.14232,55.851164808538,18.3322803359858,1393.25330553492,1267.74701830897,0.0,308.454262362279,0.0,4.525647698833618
0 days 00:04:53,,-,4.57764069182626,60.232114366135,4.6644789650765,-,32.5213925736507,1.01897009378768,44.11,156.36995,56.234946806551,18.0260142126165,1369.97708015886,1246.56754921977,0.0,303.301106866125,0.0,4.602660129449489
0 days 00:04:54,,-,4.498387328187,59.189306949829,4.65357195424039,-,33.1641250777146,1.03449783549785,44.44,156.73988,56.6122017435666,17.7139271888556,1346.25846635303,1224.98554269497,0.0,298.05001038807,0.0,4.568346489133868
0 days 00:04:55,,-,4.498387328187,59.189306949829,4.65357195424039,-,33.1641250777146,1.03449783549785,44.44,156.73988,56.9861624286646,17.7139271888556,1346.25846635303,1224.98554269497,0.0,298.05001038807,0.0,4.427164145408239
0 days 00:04:56,,-,4.25741084807507,56.0185637904615,4.39227155597283,-,32.8458786314283,1.03167669569845,43.16,147.1756,57.350106665309,16.7650004932414,1274.14003748635,1159.36364695092,0.0,282.083612396818,0.0,4.256079654773102
0 days 00:04:57,,-,4.13981218179714,54.4712129183834,4.34215170282669,-,32.2199013246288,1.0488764978081,43.79,140.82864,57.6991463375372,16.3019158231195,1238.94560255709,1127.33957798558,0.0,274.291868123012,0.0,4.160115257669186
0 days 00:04:58,,-,4.13981218179714,54.4712129183834,4.34215170282669,-,32.2199013246288,1.0488764978081,43.79,140.82864,58.0432978938031,16.3019158231195,1238.94560255709,1127.33957798558,0.0,274.291868123012,0.0,4.198183106047853
0 days 00:04:59,,-,4.43488331272566,58.3537277990219,4.51572721410535,-,31.3533051931735,1.01822909323177,42.85,146.33275,58.3997144012864,17.4638585700345,1327.25325132262,1207.69234511819,0.0,293.842419736786,0.0,4.33271309823009
0 days 00:05:00,,-,4.38017061827858,57.6338239247182,4.4736205806579,-,32.349664510486,1.02133477677544,44.77,149.30795,58.7661216675703,17.2484087621292,1310.87906592182,1192.79317018952,0.0,290.217316347815,0.0,4.458167524786546
0 days 00:05:01,,-,4.51712693382941,59.4358807082817,4.62873699438128,-,31.759523719733,1.02470819664509,42.85,150.7463,59.1359474790627,17.7877207476756,1351.86677682334,1230.08864838885,0.0,299.291641943759,0.0,4.49037211376544
0 days 00:05:02,,-,4.51712693382941,59.4358807082817,4.62873699438128,-,31.759523719733,1.02470819664509,42.85,150.7463,59.5114660281803,17.7877207476756,1351.86677682334,1230.08864838885,0.0,299.291641943759,0.0,4.432623728768083
0 days 00:05:03,,-,4.19780340647478,55.2342553483523,4.2839374819654,-,31.550829606673705,1.02051884453611,40.54,139.33598,59.8737115489496,16.5302759567824,1256.30097271546,1143.13155111963,0.0,278.134197352708,0.0,4.35738331420003
0 days 00:05:04,,-,4.40275611453814,57.9310015070807,4.46399993432727,-,31.1483639866312,1.01391033666092,42.55,144.37215,60.2312031227133,17.3373468208328,1317.63835838329,1198.94357574024,0.0,291.713765386919,0.0,4.329855042849384
0 days 00:05:05,,-,4.40275611453814,57.9310015070807,4.46399993432727,-,31.1483639866312,1.01391033666092,42.55,144.37215,60.5972137778198,17.3373468208328,1317.63835838329,1198.94357574024,0.0,291.713765386919,0.0,4.359454906733797
0 days 00:05:06,,-,4.38911498673278,57.751512983326,4.43857733832673,-,31.1847218434091,1.01126932234482,44.11,144.37203,60.9626574246711,17.2836302492953,1313.55589894644,1195.22887019611,0.0,290.809944086646,0.0,4.419327166796227
0 days 00:05:07,,-,4.4561475570417,58.6335204873907,4.48104580847069,-,31.4787960237842,1.00558739384418,46.51,148.18086,61.3303203446709,17.5475937506803,1333.6171250517,1213.4829518319,0.0,295.251326479781,0.0,4.482149304768634
0 days 00:05:08,,-,4.52978774050878,59.6024702698524,4.61282141173388,-,31.478894413711295,1.01833058765261,45.11,150.26141,61.7038304800768,17.8375769719863,1355.65584987096,1233.53639621703,0.0,300.130510028475,0.0,4.523993948548791
0 days 00:05:09,,-,4.52978774050878,59.6024702698524,4.61282141173388,-,31.478894413711295,1.01833058765261,45.11,150.26141,62.0804015494854,17.8375769719863,1355.65584987096,1233.53639621703,0.0,300.130510028475,0.0,4.524117674182692
0 days 00:05:10,,-,4.56698001103568,60.0918422504695,4.62838852609552,-,31.2105876652777,1.01344619746779,43.47,149.92803,62.4585185559101,17.9840341629831,1366.78659638671,1243.6644688732,0.0,302.594761283017,0.0,4.487756323946112
0 days 00:05:11,,-,4.33419230521632,57.0288461212674,4.41100903311125,-,32.1319729704631,1.01772342399355,42.55,146.49965,62.8285054261718,17.0673535460192,1297.11886949746,1180.27251230267,0.0,287.17092756756,0.0,4.451012181898785
0 days 00:05:12,,-,4.45706931451135,58.6456488751493,4.56458168811203,-,31.1890280789229,1.02412176387983,40.54,145.90346,63.1939237392625,17.5512234836294,1333.89298475583,1213.73396169206,0.0,295.312399438458,0.0,4.438029122247756
0 days 00:05:13,,-,4.45706931451135,58.6456488751493,4.56458168811203,-,31.1890280789229,1.02412176387983,40.54,145.90346,63.5644495683613,17.5512234836294,1333.89298475583,1213.73396169206,0.0,295.312399438458,0.0,4.429213211974315
0 days 00:05:14,,-,4.42421124487646,58.2133058536376,4.44706484487646,-,31.8144144140953,1.00516557612986,40.81,147.69139,63.9336096161996,17.4218336799921,1324.0593596794,1204.78616388652,0.0,293.13531968042,0.0,4.401143724910868
0 days 00:05:15,,-,4.42421124487646,58.2133058536376,4.44706484487646,-,31.8144144140953,1.00516557612986,40.81,147.69139,64.3014038827772,17.4218336799921,1324.0593596794,1204.78616388652,0.0,293.13531968042,0.0,4.383141188874351
0 days 00:05:16,,-,4.26032629210584,56.0569248961295,4.31266360652471,-,31.2387716045608,1.0122848136106,38.96,139.71056,64.6623860937509,16.7764810438291,1275.01255933101,1160.15757075687,0.0,282.276781206051,0.0,4.4307596873408
0 days 00:05:17,,-,4.65994652750901,61.3150858882765,4.71751090181715,-,31.8522109907865,1.01235301177134,44.44,155.9844,65.033166897127,18.3501213812827,1394.60922497748,1268.98079455306,0.0,308.754451229455,0.0,4.539413551227895
0 days 00:05:18,,-,4.6271129863349,60.8830656096697,4.72862971645458,-,32.2047809163255,1.021939539929,43.47,156.40506,65.4191935868011,18.2208281667864,1384.78294067577,1260.03967625457,0.0,306.578996655612,0.0,4.62583614597728
0 days 00:05:19,,-,4.6271129863349,60.8830656096697,4.72862971645458,-,32.2047809163255,1.021939539929,43.47,156.40506,65.8038555147666,18.2208281667864,1384.78294067577,1260.03967625457,0.0,306.578996655612,0.0,4.614654827417271
0 days 00:05:20,,-,4.45923185284858,58.6741033269551,4.60271076100619,-,31.7557832095097,1.03217570041036,42.55,148.8399,66.1815392815475,17.5597392124571,1334.54018014674,1214.32285677943,0.0,295.455682914702,0.0,4.51855315293141
0 days 00:05:21,,-,4.44228751342747,58.4511514924667,4.58177456515008,-,31.6248575931563,1.03139982527043,41.09,147.47201,66.5515405773194,17.4930151238292,1329.46914941102,1209.70863187902,0.0,294.333000457183,0.0,4.417995425762158
0 days 00:05:22,,-,4.44228751342747,58.4511514924667,4.58177456515008,-,31.6248575931563,1.03139982527043,41.09,147.47201,66.9208375632669,17.4930151238292,1329.46914941102,1209.70863187902,0.0,294.333000457183,0.0,4.379451977156641
0 days 00:05:23,,-,4.23161217610975,55.6791075803914,4.35947592331112,-,31.8256670023598,1.03021631989889,40.54,141.56568,67.2813776005872,16.6634094644077,1266.41911929499,1152.33824031681,0.0,280.374267716985,0.0,4.40419943690056
0 days 00:05:24,,-,4.6488179999512,61.1686578940948,4.75911452061176,-,31.4405403699465,1.02372571278585,42.85,153.44585,67.6505023013212,18.3062990261815,1391.2787259898,1265.95031176551,0.0,308.017107485526,0.0,4.446660937080581
