t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett
0:00:08,,-,2.0077415883344898,30.888332128222999,1.9899857354214701,-,24.974050590641198,0.99115630566393897,27.52,54.104320000000001,0,9.2441303083396402,600.86847004207698,546.74136301384897,0,133.02709562380801,0
0:00:09,,-,2.0077415883344898,30.888332128222999,1.9899857354214701,-,24.974050590641198,0.99115630566393897,27.52,54.104320000000001,0.16690790834502101,9.2441303083396402,600.86847004207698,546.74136301384897,0,133.02709562380801,0
0:00:10,,-,1.5729382376487,24.19904980998,1.56654257623531,-,23.223848925312002,0.99593393989649004,22.22,39.72936,0.31574274438182398,7.2421899911216201,470.74234942290502,428.33719288648598,0,104.218295106201,0
0:00:11,,-,1.5729382376487,24.19904980998,1.56654257623531,-,23.223848925312002,0.99593393989649004,22.22,39.72936,0.44650450811040898,7.2421899911216201,470.74234942290502,428.33719288648598,0,104.218295106201,0
0:00:12,,-,1.5729382376487,24.19904980998,1.56654257623531,-,23.223848925312002,0.99593393989649004,22.22,39.72936,0.57726627183899404,7.2421899911216201,470.74234942290502,428.33719288648598,0,104.218295106201,0
0:00:13,,-,1.2342766189624701,18.988871060960999,1.2831650345699901,-,26.952596759034702,1.0396089619267199,16.04,35.576720000000002,0.69395119850346498,5.6829095778659502,369.38912256128702,336.114012335354,0,81.779565045098295,0
0:00:14,,-,1.2342766189624701,18.988871060960999,1.2831650345699901,-,26.952596759034702,1.0396089619267199,16.04,35.576720000000002,0.79655928810382204,5.6829095778659502,369.38912256128702,336.114012335354,0,81.779565045098295,0
0:00:15,,-,1.2342766189624701,18.988871060960999,1.2831650345699901,-,26.952596759034702,1.0396089619267199,16.04,35.576720000000002,0.89916737770417998,5.6829095778659502,369.38912256128702,336.114012335354,0,81.779565045098295,0
0:00:16,,-,1.2342766189624701,18.988871060960999,1.2831650345699901,-,26.952596759034702,1.0396089619267199,16.04,35.576720000000002,1.00177546730454,5.6829095778659502,369.38912256128702,336.114012335354,0,81.779565045098295,0
0:00:17,,-,1.72893986594856,26.599074860746999,1.6159393329437,-,18.431398701375201,0.93464172165243997,17.489999999999998,34.385339999999999,1.1241293861475199,7.8701398939721896,511.55909310819197,388.23688338149702,76.711374092614605,94.461528803283997,8.2574137882254703
0:00:18,,-,1.7289364427104701,26.5990221955457,1.61593614397749,-,18.4314351949469,0.93464172774574195,17.489999999999998,34.385339999999999,1.26622899366187,7.8701243230021296,511.55808099513803,388.23612531190298,76.711212336914997,94.461344358127207,8.2573963764171197
0:00:19,,-,2.1619187815854799,33.260288947468901,1.9606357332815501,-,20.015719539780999,0.90689611005816295,23.34,46.633319999999998,1.42552430362094,9.7748946263098802,635.368150710142,424.96474002429397,152.119809869329,103.39774696454801,16.374575873985901
0:00:20,,-,2.1619187815854799,33.260288947468901,1.9606357332815501,-,20.015719539780999,0.90689611005816295,23.34,46.633319999999998,1.6020154565959801,9.7748946263098802,635.368150710142,424.96474002429397,152.119809869329,103.39774696454801,16.374575873985901
0:00:21,,-,2.1619187815854799,33.260288947468901,1.9606357332815501,-,20.015719539780999,0.90689611005816295,23.34,46.633319999999998,1.77850660957102,9.7748946263098802,635.368150710142,424.96474002429397,152.119809869329,103.39774696454801,16.374575873985901
0:00:22,,-,2.0553019688051899,31.620030289310598,1.90846159663787,-,22.354510771334201,0.92855532938905305,20.97,48.964950000000002,1.9510891664741301,9.3419424460352491,607.22625899229104,448.90543783237803,102.9115243225,109.22273426578499,11.0776667731432
