t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett
0:00:07,,-,1.85688363881337,31.0515658664443,1.44100589932343,-,24.8851026710158,0.776034571689314,35.71,51.35098,0,8.83442134808704,528.298396615605,119.924951230339,358.313347989769,29.1788202506908,38.5697898804918
0:00:08,,-,1.63357049563115,27.3172323684139,1.27636651655215,-,24.8716783932255,0.781335436680381,33.14,45.4018,0.138011565879682,7.78235581468405,465.384877718106,114.236131559798,307.108992452489,27.7946792116298,33.0580185632388
0:00:09,,-,1.71525313184628,28.6831627399044,1.34549106246024,-,25.5094243453748,0.784427113106021,34.48,48.72024,0.270569954250639,8.17785148081578,489.035518552783,125.296733129273,317.49693319144,30.4858231458086,34.176203788099
0:00:10,,-,1.71525313184628,28.6831627399044,1.34549106246024,-,25.5094243453748,0.784427113106021,34.48,48.72024,0.406413153848634,8.17785148081578,489.035518552783,125.296733129273,317.49693319144,30.4858231458086,34.176203788099
0:00:11,,-,1.53159311024068,25.6119249204128,1.16858586443096,-,23.4456003751264,0.762987151494384,43.16,42.12416,0.534656671409478,7.26283959674396,434.317807885289,78.7615956096779,314.26568729801,19.1634052578292,33.8283839933273
0:00:12,,-,1.53159311024068,25.6119249204128,1.16858586443096,-,23.4456003751264,0.762987151494384,43.16,42.12416,0.655300506933169,7.26283959674396,434.317807885289,78.7615956096779,314.26568729801,19.1634052578292,33.8283839933273
0:00:13,,-,1.65994487660163,27.7582755284553,1.30994058679076,-,25.299514816406,0.789147040516535,30.3,46.359,0.781431917497675,7.92355097289559,473.828348179156,129.1585880317,299.918974230177,31.4254472096594,32.2840661173496
0:00:14,,-,1.64429569250951,27.4965834867811,1.28592978167095,-,26.783528169916,0.782055069248756,44.44,50.4394,0.912314354887276,7.83486958237401,468.525201025966,116.179589517208,308.016715075255,28.2675400285178,33.1557282104688
0:00:15,,-,1.23800320826714,20.7023947870758,0.943904531037705,-,25.3243850990368,0.762441102522595,41.09,37.26863,1.02613942341032,5.86982094213968,351.015292339953,62.9820355486323,254.657680699005,15.3240962405431,27.4120216037681
0:00:16,,-,1.23800320826714,20.7023947870758,0.943904531037705,-,25.3243850990368,0.762441102522595,41.09,37.26863,1.12364367128253,5.86982094213968,351.015292339953,62.9820355486323,254.657680699005,15.3240962405431,27.4120216037681
0:00:17,,-,1.74199328423788,29.1303224788944,1.35478650338241,-,25.2179732249766,0.777722001365305,37.26,49.29498,1.24125995134089,8.29133652308059,495.821924080219,115.469585910377,333.389592821416,28.0947897592159,35.8869314124237
0:00:18,,-,1.74199328423788,29.1303224788944,1.35478650338241,-,25.2179732249766,0.777722001365305,37.26,49.29498,1.37898826358539,8.29133652308059,495.821924080219,115.469585910377,333.389592821416,28.0947897592159,35.8869314124237
0:00:19,,-,1.75947842238441,29.4227160933847,1.39615422998782,-,25.8982999849739,0.793504604674708,33.14,50.33966,1.51768432952694,8.40785536285828,502.789750698925,144.636013240206,310.719606773973,35.1912440973738,33.44667457201
0:00:20,,-,1.75947842238441,29.4227160933847,1.39615422998782,-,25.8982999849739,0.793504604674708,33.14,50.33966,1.65734814916553,8.40785536285828,502.789750698925,144.636013240206,310.719606773973,35.1912440973738,33.44667457201
0:00:21,,-,1.74015293484411,29.0995474054199,1.42589678771301,-,27.213286287531,0.819408891690744,28.84,51.50824,1.79669385583569,8.36955413589011,500.499337326228,188.511567869733,265.074638455446,45.8665615254825,28.5333302966035
0:00:22,,-,1.51257133230279,25.293834988341,1.20607383120143,-,27.5964175100762,0.797366580632772,42.55,47.86875,1.92629824286218,7.23498744589442,432.652249264486,130.230918307369,261.6436178953,31.6863548193112,28.1640062320021
