time,p01,p02,p04,p07,p08,p09,p15,p17,p18,p19,p20,p21,p25,p26,p27,p28,p29,p31,p32,p33,p35,p36,p38,p40,p42,p43,p44
50,3.507156607875562,3.380910243744278,2.8019345205034276,4.200210501717046,4.424999364075685,2.940662486394467,4.065249062819584,4.079282547806587,2.829053591257479,2.7306830043981156,2.2678816985198167,2.916390904604864,3.086431364638736,3.739611117160186,3.5111901136458536,3.830952659732185,3.146805949404019,2.7009127997170164,4.055114358502787,2.8103521447218376,3.1148919962425654,2.880090637218022,2.353684466720342,3.2961470536063633,2.665615427401595,3.3393640413940657,3.2320748693854697
55,3.669638690205688,3.4300768591417556,2.8400891493188403,4.2458915864871,4.442441184674971,3.0276552964639416,4.0705056527798815,4.205761162138404,2.8155107193400353,2.7825305297350234,2.274854872611082,3.1041484173743283,3.1775180217956933,3.7607239951092244,3.6059524450246503,3.8074408327466402,3.2217937330071114,2.7356486754719644,4.155770423743152,2.858965540269423,3.2147977461074526,3.009458655892822,2.3921044984031226,3.350565216653186,2.693219389618459,3.3993240391818897,3.250618020249103
60,3.8185012193264924,3.4888330643474488,2.8728864762643758,4.332600201138444,4.466102360635503,3.0970473957152835,4.076467094234473,4.272077470643817,2.7939207660790384,2.8208911131395698,2.292763679133955,3.238419391477515,3.231827788674926,3.7347924519242817,3.663409833732594,3.8699931027577343,3.2850926850662256,2.7936658471562876,4.221616976049964,2.9198058774436446,3.241262492887447,3.104814670376589,2.432358407562845,3.389243055377776,2.709914842328983,3.454592866042431,3.2835856809347423
65,3.940684555366421,3.5073439774026807,2.894485200939535,4.408508728679975,4.534431101554519,3.133631140386189,4.10948503533613,4.304100571062093,2.7670689341915176,2.8560865698194235,2.347563570010758,3.221733536470004,3.27628805770804,3.757815907892582,3.685598343847131,3.999885298499656,3.3000154503257497,2.8424142625122206,4.264473452969854,2.9713917950970177,3.233487713893947,3.130183400087127,2.4503220569623254,3.439612308360666,2.7251080681582707,3.5104885876458765,3.338299253554083
70,4.03779758473377,3.505673251727254,2.8979118793094427,4.4421862312729115,4.6464481468665975,3.135663342352254,4.167846284947575,4.349352643707619,2.73624642892496,2.892349797808908,2.397054922506891,3.1122783118508335,3.3054872612216615,3.8432011395285732,3.6972515915736603,4.126447201773565,3.2968600261802545,2.8515666155600248,4.323015696904041,2.962577361337243,3.242423688968444,3.0971025146363362,2.447110007746556,3.5025506052571127,2.743419507172339,3.5558398306014896,3.4206504536201545
75,4.107032116354899,3.5486899491433705,2.889337748981513,4.435371164727736,4.755913266456619,3.1276274751737487,4.248361172467009,4.41191429009159,2.718825591720473,2.922929148818349,2.408944524851847,3.0655084061666673,3.286884771579307,3.937205404931141,3.7135090395820534,4.210796827118019,3.3464485494111176,2.8399816106352453,4.40424957379478,2.900253978926007,3.273169463154405,3.0780214216636255,2.4415771342282793,3.545386390879337,2.7586036283942645,3.579848162517563,3.523379476366165
80,4.148746252982977,3.6430932348222034,2.8818873263882403,4.416481733138322,4.804841746939671,3.128927481495749,4.332616587132961,4.445251614553772,2.7301851968304307,2.935813126562753,2.4172959158749174,3.1332218387316835,3.2236874755154363,3.9915331669741634,3.725073915988638,4.248789567712475,3.4546870386380895,2.839574966081179,4.470520908585573,2.8612929763368884,3.2949451779243533,3.145870591469597,2.438014649615529,3.546284667041872,2.753461700927735,3.5904865694872643,3.6185453380699095
85,4.173917689423667,3.7190515998849927,2.8774404690287136,4.421196537961414,4.788177714765162,3.1327190580122126,4.381515738226249,4.4120870731652815,2.764182587668216,2.934661138793128,2.4619334049648156,3.235701647866669,3.169337919555476,3.995586201768713,3.720478327896303,4.251486336220144,3.5366128838021993,2.850999932189864,4.4887141872471235,2.9116155719593153,3.288477588296452,3.289073759611366,2.4316481829964878,3.5307986276839904,2.7230100437758034,3.607348879635955,3.661147935932152
90,4.19178621931426,3.7149262994624865,2.870185974682644,4.457607104910034,4.762751110832846,3.1293210346604865,4.367251144813311,4.342352518361248,2.7980352388827,2.939509653962044,2.520046721136191,3.30623986407901,3.1697648458390537,3.97152144026222,3.7128001547221787,4.244546929892398,3.5221102205260224,2.8513308725932225,4.472324680916743,3.0244405290185585,3.26562289642107,3.41990236014898,2.4276356489745106,3.5373679281427868,2.690826237267455,3.640620129963817,3.632706216581658
95,4.201412792929778,3.6457174546646662,2.863722806069494,4.493840755578991,4.774207285836807,3.1278530965468287,4.312893308996469,4.312274087793905,2.8120609218798824,2.9547732543560614,2.5416435930473433,3.3444072305394545,3.216895150279677,3.9557909286700084,3.7244775776122974,4.2583179837811755,3.4435259051172435,2.8318156015121776,4.465930863353243,3.1042678313325367,3.2455550559055997,3.4748928660493648,2.4318869582430835,3.568741583752487,2.682643407081976,3.680548867509299,3.58756043011126
100,4.200346447425386,3.5856408430532354,2.867580392916783,4.506340432651351,4.812627842856956,3.1463733629957926,4.2852208766638284,4.356204777599165,2.8047563292778572,2.9581390616209577,2.520608434459613,3.364797462900506,3.266379070565883,3.9769400708004654,3.7522355628850743,4.298852849872214,3.3817130543137504,2.812461746375187,4.496349493184734,3.090104935868145,3.234061965562026,3.4733596482418623,2.4403611081980423,3.594416234683222,2.690913646679747,3.707675540566218,3.599745323708828
105,4.196703209772835,3.5982866322551694,2.8804283263018697,4.52582295419275,4.8478610086048075,3.189915835270728,4.330386943983016,4.42036454876257,2.7946436602044233,2.937246396416392,2.494629170793378,3.383633753822445,3.2832551127649605,4.043565311995786,3.7747094349891332,4.3447263585785505,3.3718591399732705,2.815139050290097,4.5468526456933755,3.0078956658897535,3.2329843473160604,3.4814349302286853,2.4481783146921607,3.5891976329968873,2.687128783526855,3.7148802063147706,3.657512967901446
110,4.205939410012028,3.6784241188278,2.892399938030993,4.587476197609994,4.869190689133684,3.238226747379085,4.4217971847654045,4.432162610356823,2.8046679268307284,2.9175675389039033,2.4927677581415595,3.415966657078483,3.2635561552074788,4.141414267873909,3.7853458295376394,4.383298260887164,3.3985559234889062,2.8344964499241856,4.5802618262787025,2.9295496929707086,3.2475472926599647,3.5461447635544885,2.457308344077363,3.5692489296637873,2.661961568065811,3.7181019538274342,3.6852335939147753
115,4.234878166930323,3.754584268076356,2.8993667962530627,4.6540557052094975,4.885402140601475,3.2590171320200856,4.488895169743055,4.401832718821732,2.8360273560274987,2.9309844738486843,2.5105116349233003,3.4560063610463274,3.2326073309625762,4.233891527035722,3.7908628130175357,4.42415120758828,3.4364146659573964,2.8517224391502007,4.580897025407411,2.9071997695871077,3.2748678472939243,3.657913052302688,2.470689513699418,3.5742946190149287,2.6348905812224004,3.737527450536978,3.671757449566327
120,4.273032284727052,3.763922281098629,2.9042227838648236,4.654151432440283,4.905926232234673,3.2411988236828715,4.497221014031481,4.4058930659976125,2.8610648996570283,2.968115394864692,2.5302552760678485,3.4914310923260294,3.2317431236825302,4.281695267755137,3.7907165384686765,4.4652534059504525,3.467006966869986,2.863273539190179,4.567971041414495,2.9403002312291546,3.299996330804278,3.764052649059937,2.4840051551879556,3.597904069438269,2.632586183731828,3.7690536084504864,3.68710690879941
125,4.302491148145868,3.719611352716438,2.911016839241534,4.579793368472968,4.929767579956634,3.2103300431875037,4.47754463240577,4.468235708715014,2.850319557434792,2.9912320171288456,2.5431689141683043,3.5181273412640524,3.2787329161054872,4.280012109377131,3.7801077422545584,4.48036286406892,3.484214524678074,2.872790314243457,4.571329968697337,2.9938830936397687,3.309269958092472,3.8169464619291325,2.48700186451193,3.583618605109211,2.665258219700987,3.789355396970469,3.7651806542217208
130,4.319087318480394,3.6813882599371914,2.9212043906534824,4.4896873846657455,4.95755515390207,3.2001555789367813,4.470278727160361,4.525747786670145,2.803817596019872,2.988293737435045,2.546960981021565,3.5279263307674675,3.3368120695074177,4.263116351580103,3.7643150149210283,4.457318249279183,3.490451831011211,2.8727493068148044,4.596589845016484,3.0439956034484,3.300967822933459,3.8121713578769065,2.475438028776784,3.5180969151821953,2.7136180898439206,3.7897418824330438,3.855240126601732
135,4.336160177293066,3.6875509271883926,2.929641990469028,4.439734129176381,5.005189540780176,3.2122955277956753,4.477396005039381,4.527489172270439,2.749998625033479,2.9806873110403638,2.5421836190602924,3.513542361422684,3.35629727611101,4.262804302819578,3.7570048614494103,4.42047805695031,3.4828571141177007,2.8576619047064735,4.614317036462473,3.0857015784296435,3.280301558763563,3.791274981506784,2.462508210690818,3.4636810475535986,2.7431815603714593,3.7850948321577746,3.9014486254071556
140,4.358587572021344,3.7369667672643625,2.9286240556558027,4.443483349329368,5.080487935696385,3.225351967870165,4.486910272713707,4.501791101685035,2.716897431931361,2.9818592597565594,2.539954728677598,3.4806830574727283,3.3335354097062675,4.284379497846294,3.7625579453990894,4.403654922012473,3.459676212126786,2.8370574453294237,4.594911848809982,3.102337779906194,3.25193430302634,3.8021611604885157,2.4734413292743906,3.470063968141609,2.7406621286176325,3.790304791846098,3.901631488764087
145,4.373933699878684,3.7944272614048744,2.9191413184054453,4.4701830417492046,5.14683921587501,3.2382454117157864,4.503340014472645,4.50858986614499,2.710533019842683,2.9811324479642547,2.5546755639945484,3.4450510447214087,3.2956599734543546,4.324093856349433,3.765499265042712,4.42334648771897,3.4327119962167325,2.821421410279458,4.556908811925661,3.0701248346429852,3.222839332727886,3.848734837102005,2.5151465410646345,3.515135738873573,2.725416730139699,3.808210025121802,3.8782510990774273
150,4.382675562834459,3.8063851187432394,2.9100002972847294,4.46747741838652,5.147795290710999,3.264641812523964,4.5273515316088675,4.5637019127582725,2.7186787045547507,2.9700441749625037,2.5796631045601535,3.4346092585551014,3.2622943623058482,4.38082349977908,3.749099284202891,4.475404899189271,3.4107926232629753,2.8116979928951302,4.556483782828287,3.007246702605457,3.1994068442596624,3.8943565659703117,2.552424551364657,3.5481569986356423,2.717552971336905,3.8298068068962294,3.848746933264421
155,4.403921902528849,3.7532935556620033,2.9059711448086865,4.425482122240713,5.083427477336246,3.2911723145860625,4.540260281717395,4.620164330554771,2.7299660620085144,2.957878855950227,2.5854691696232135,3.4760144516367335,3.2480419646915197,4.446658421568027,3.719028243743486,4.531842746700019,3.394001717130721,2.800151341957011,4.617768826645967,2.981123883109627,3.1786399252547026,3.9087582909642706,2.5438319715155266,3.538397459163224,2.710440621578183,3.8264066726188948,3.8321923488091634
160,4.439340668922418,3.688204937827253,2.905407556551047,4.422742892361346,5.022503698738299,3.2908490951956466,4.532614903507458,4.625304033437586,2.7451266593509445,2.9509415841147626,2.552907196328107,3.5559744194251306,3.2581827666138548,4.500616982227085,3.693116588268664,4.551265023708066,3.4022590429006354,2.771528417142861,4.698915501598027,3.0329690944858796,3.159651406448729,3.8914712905215296,2.5009363414383206,3.4871261931702464,2.6931143517584095,3.7701538947775353,3.843351347812757
165,4.467029165498847,3.6956430388101316,2.905453639950525,4.530488913419641,5.015589863684715,3.2696931614900047,4.521654356036187,4.589094782120503,2.7648279533449798,2.9381173616223037,2.504517375500667,3.621838443784828,3.267844345344055,4.516918870649196,3.6792421607751224,4.524023719127657,3.4564024976585612,2.726789587398459,4.742707615596448,3.1230684754315834,3.1553187015314634,3.866977181972076,2.4746746306056653,3.4362770877955446,2.684121772977588,3.6908643521133304,3.8747417984060744
170,4.476187301922847,3.793389489159043,2.900339339584836,4.661399597611776,5.03296885935027,3.254374628038615,4.527617116843608,4.567698108128294,2.7781973456898266,2.913958780770285,2.4885782636241243,3.6358498981674967,3.246537536986274,4.4911767158390905,3.6759876055247642,4.5002579274454755,3.514775824890558,2.7009967330028335,4.737739466885538,3.1887744779379763,3.1753543062157017,3.870228755210138,2.4884392235534274,3.440734781861927,2.7064995535756906,3.6685732320094266,3.90230914320781
175,4.479180920596157,3.8868016633087064,2.8856852440587426,4.6588366077179035,5.018434663521043,3.2460526501547005,4.551905444373844,4.591555580489754,2.7777851748461946,2.896480329200196,2.519741966816192,3.61240489955852,3.2091658737262923,4.462064239256912,3.6794545792440956,4.535987787385651,3.5065912684099008,2.7150827714145738,4.711257634847516,3.215565474743803,3.2126958188340407,3.912776996604381,2.517974953964104,3.49790649207685,2.7377987238802715,3.7281081981223725,3.909268061548844
180,4.486108046877525,3.8687739048068197,2.8775609170109644,4.556014923288502,4.987523259626878,3.2310990499400014,4.580443089648479,4.644867746063849,2.772700460469652,2.90248768678149,2.556867739090078,3.598718898216545,3.206901881254882,4.476430594187325,3.681475507027715,4.612347139017915,3.4340470752364087,2.736033386697191,4.685113043905151,3.214553467901306,3.2484969968387816,3.9652841027731807,2.531715145834593,3.5472382826423394,2.7318227524311856,3.7969196689698625,3.9048436374921422
185,4.4882672587043375,3.763320558988103,2.9052325124085074,4.539496320977197,5.0252395372166045,3.2270428246191085,4.598625330040851,4.69499201075785,2.7735422604865994,2.9229107915928085,2.5618410362518054,3.623114023311928,3.257544831152149,4.5225264455023515,3.671103985777981,4.655959168866335,3.366616474757602,2.734350399923006,4.666156589693703,3.1896700434329084,3.2571628012723606,3.9977132962801583,2.5279875462444874,3.5623320111502963,2.694391934841014,3.811889258920068,3.9162895743244484
190,4.476183216096144,3.695167206512326,2.965927740426966,4.639298274329573,5.156068508887938,3.2617762832163177,4.605737378812446,4.707770167366817,2.7756573784754597,2.93947748238286,2.552349918339091,3.662096281152975,3.3166894627445114,4.539850534056512,3.6429912767761317,4.642557151307695,3.35149700157722,2.7293350046708436,4.6609204922086285,3.168443544107328,3.225532302420411,4.017657156387777,2.527365650539438,3.5776837425129786,2.690196840363983,3.8002862722535156,3.9558016713591893
195,4.456849486859231,3.716436487144948,3.0161489459665733,4.689900912560036,5.2631848339673475,3.3091507321626152,4.611512847898119,4.659077444248172,2.770569136731764,2.9500795938035598,2.56624232181991,3.67475158765929,3.339128899107185,4.504947771015787,3.606826596832476,4.625597032472874,3.380331275152351,2.734978189644033,4.667409758983743,3.200143087483604,3.178538986500821,4.0468604913326365,2.5387822653054797,3.6084687083635347,2.75185959930541,3.813369178572222,4.008714888254448
200,4.441402274584152,3.756094556444333,3.0239831131276373,4.604621901023997,5.202636702676529,3.3157552089494677,4.617429176797297,4.576435128603855,2.765665197645661,2.9624072975799955,2.599826919760037,3.666785336688616,3.335346971384403,4.464016919752799,3.5828917921226577,4.655398052994472,3.4154865198997078,2.7333896238610307,4.666152730899166,3.2777716267911488,3.1615485269549497,4.078886228011391,2.547841036371228,3.627367890761736,2.8246097242582673,3.8445603669515633,4.057898188343321
205,4.435162325922309,3.747309608560402,2.997771995935958,4.480939508480642,4.988390288728084,3.2885588304911937,4.619321538176981,4.551435174273408,2.7726953431132277,2.9751156237121026,2.6168742138709526,3.6786543905724596,3.3386877134155797,4.470162967750669,3.5762667673570974,4.714155360615649,3.42410126122931,2.7272660081309277,4.647729668943332,3.329447193489679,3.1860494114254103,4.0781608761713235,2.5396520572324413,3.6287998312594625,2.8386423729665275,3.855544385498798,4.097615827383666
210,4.445917365705931,3.716884594750289,2.960803802607039,4.438154075245113,4.797313964688509,3.275871549782429,4.62640577889747,4.64096858582714,2.784304188847698,2.98217563436657,2.6029907549363296,3.715538281539363,3.356246425122699,4.517366816428493,3.5658794567604075,4.744429172484343,3.40718862808134,2.740354867615964,4.635569210972759,3.3235990934810826,3.2113885081367743,4.032014396134966,2.5211570633992166,3.6359404661326535,2.80028956031485,3.844283818779711,4.126964710998569
215,4.475659168761606,3.730465289728253,2.93518860482408,4.496949410253528,4.747933570109854,3.273412957555039,4.647795426370737,4.761680328577642,2.786616134814741,2.9853405625196845,2.58031359522707,3.7421473701268764,3.377276034975926,4.561085896506189,3.5405680572373304,4.730070833867317,3.400260551328787,2.762913644949476,4.657382292761932,3.308542603464598,3.1979544369801625,4.00069063444606,2.5154774027936013,3.6549084923403536,2.7686178664786367,3.845324396651799,4.149147909319441
220,4.501401023050939,3.805933172935727,2.946052608690228,4.6112552304597045,4.749769733270931,3.2326695369972045,4.663575611544633,4.775093806354493,2.7831938924722013,2.9858727366299562,2.575634580145016,3.7432632243934836,3.390094675272269,4.597227762336357,3.5330675562319747,4.7300870639053665,3.428512380830504,2.770003937968915,4.707626488183233,3.3295232200404494,3.162732634920227,4.066764276302256,2.538259817973284,3.6803048116238193,2.771923319361815,3.8724754863807487,4.164186837076596
225,4.4987207216121465,3.9016735078942677,3.004062058006677,4.717329338116856,4.680236787733452,3.1535117650042337,4.646351409984715,4.676849168707633,2.784746395067421,2.977889466595377,2.5932948094640302,3.7443325881488407,3.3804867451255283,4.662216321148072,3.57517198916376,4.807498930903663,3.471304030223968,2.774221266895374,4.7578667903285945,3.3769988510771345,3.152433268939866,4.216092877878593,2.580669504994282,3.713550350015449,2.791393608864516,3.8979201657642677,4.1632707235355735
230,4.49505437874782,3.9612554447525086,3.0854494534875383,4.744047354365051,4.634816697255627,3.095765486965583,4.609821188717162,4.609437810815773,2.7926164506475346,2.963015600567484,2.6156566420757303,3.764186765708653,3.350081285294349,4.739071180665892,3.6190306643001393,4.941526897646429,3.497223449601125,2.792095261058235,4.790233323829663,3.4255672350013997,3.1743487291177974,4.326868402894286,2.613046748074527,3.7449882330682254,2.806599372825187,3.8935336774965,4.159053034655327
235,4.558157250442638,3.954809620760026,3.154385326670866,4.647724710024943,4.836312105259922,3.1007466406305007,4.598224384505262,4.693085108146212,2.805578433963072,2.9544199868629035,2.6219154059527425,3.780787373712504,3.328813203726153,4.750447811133774,3.5675955163318536,5.054327238406876,3.5122139375924246,2.7967365638526482,4.805821488005399,3.472840079447297,3.19168496626123,4.298021090552271,2.6087970675826475,3.7550404844923753,2.817403329932336,3.862727249888703,4.196794376724665
240,4.701978387713954,3.897374324715701,3.201736772079995,4.458888804846488,5.307065389314659,3.1522237326018843,4.6246955800239,4.907434095799962,2.8236151146536406,2.957381882117717,2.609409546162827,3.773480838225701,3.333992173893489,4.676474149947128,3.406419177654788,5.11601103579425,3.5352101639873044,2.7672590347578128,4.813064893213341,3.525756731642422,3.1843353587460843,4.1501666542416675,2.570959915568237,3.742610205906714,2.8289297241779123,3.822894843570406,4.290801051406636
