time,p01,p02,p04,p07,p08,p09,p15,p17,p18,p19,p20,p21,p25,p26,p27,p28,p29,p31,p32,p33,p35,p36,p38,p40,p42,p43,p44
65,4.153735476566793,3.817752998229621,3.063747917341245,4.787105844454642,4.512975962763093,3.015165989240195,4.287482034598562,4.376020973564141,2.9597046265639917,2.9680553112494374,2.483528629981017,3.417214721504593,3.221430436785398,3.8119651360838125,3.905859102558448,4.925618353158106,3.3627195708354214,2.9752860763111064,4.5468557969282735,3.2989465817611876,3.2097097807356305,3.623507267515725,2.585674116800698,3.6521024271174665,2.833307692765521,3.7203628492833807,3.7786793486157784
70,4.242774120267755,3.8283794156259163,3.0977374059669525,4.758485934913792,4.5379115616383565,3.059675175235511,4.356841912256295,4.425818448518286,2.9618740314115684,2.9891762607450874,2.5036884092430447,3.4921362024507627,3.1619883466926577,3.8942664672212284,3.9821542874358227,4.989380842649534,3.415620683658669,3.004122489850189,4.589998670520678,3.3474320555110557,3.192060817734661,3.7249960542865073,2.584384986906196,3.7031838295243844,2.817020161815605,3.760912864323416,3.873275995150758
75,4.346680173048886,3.84112716743813,3.1169601041371475,4.732856848981073,4.608842213873967,3.1022028499975236,4.3739661370727125,4.451982679516019,2.9626957855562175,3.018038889602476,2.55583399109927,3.526402436980725,3.190475084083298,4.04054458009705,3.970885841862741,4.996665943547766,3.4138582095690118,3.0371908930284746,4.6158989544871005,3.401292926525772,3.168528685746245,3.7824775989348924,2.4983203775763227,3.7251271073486545,2.802782203483181,3.7711550871556416,3.9891964389497403
80,4.391611963630992,3.8341586569696817,3.1371015127832456,4.714743100946205,4.632652931484919,3.148877943169727,4.399749858772125,4.437214478375268,2.9864917022624518,3.0164851205141274,2.597263934147645,3.5765638322866224,3.255352390220642,4.190615875726828,3.970263844019106,4.990165887193032,3.382494257490342,3.0284614747201033,4.651548288227092,3.477780314802163,3.176121668616574,3.8042066700827366,2.476166068698601,3.7903637768509113,2.7945480925790656,3.7705043292032165,4.011366809696692
85,4.469014438574378,3.8404229397002743,3.1291219606381784,4.819583548337595,4.685041377478923,3.2394964121914467,4.464464063365811,4.425849776889635,2.9646944144985357,3.016899188529764,2.6331520012118963,3.6171777500767615,3.2990767504891045,4.253767726342013,3.940084737283586,4.977116387099156,3.41094365226583,2.9958754191338945,4.684503275977362,3.4160394270364742,3.1969456539745247,3.8178213089856095,2.49743081812082,3.8016761176091927,2.765499547317137,3.7958366981217844,4.086178808016462
90,4.452844490542287,3.8453603964137884,3.1585290562948107,4.844252088818572,4.75730248511086,3.3066846000698886,4.506547086233249,4.517030419938819,2.9684555921306788,3.010995623610193,2.6403893369284903,3.6725116084138754,3.3016597715693536,4.34705764726166,3.951910744409639,4.983792374426958,3.4305561070985644,2.9782322788025715,4.718832208839643,3.4205643463825095,3.205081755723334,3.8568560797519322,2.4455118746788633,3.8015024534952437,2.7686650190857165,3.8198373057175092,4.111104450577723
95,4.543889951048608,3.832799046642697,3.1709642366439104,4.855438971345389,4.756367655083879,3.2097246704551905,4.553211126011142,4.581892163305217,2.945529106985404,2.9994603482651714,2.6364311482256273,3.6646853896215723,3.2723801395640915,4.3437234311365085,3.952190825025843,5.012231736198584,3.4557332347492324,2.9660297282020767,4.704551700927933,3.4169477259729057,3.1840204529719958,3.889381154625404,2.480383817185685,3.8237006508170923,2.7708718632463945,3.832692325398627,4.139784927055214
100,4.55587414105965,3.81893962632225,3.1827619602887474,4.865234035478506,4.769379840512198,3.21124147475214,4.548901028965664,4.594527220964919,2.972903265166727,2.991397364080088,2.621552408330211,3.659091498354833,3.2320065418997657,4.394399349774404,3.992275261582517,5.071365556752707,3.500275124180527,3.017796946906748,4.748149906985932,3.4559930572632434,3.129647761983896,3.8947315171130277,2.469589839389502,3.8062652409234006,2.7768902781752676,3.854690221910346,4.1283836861885925
105,4.565749351174732,3.8555697974439767,3.162740466485719,4.856384654929003,4.729123703824427,3.1920528232656755,4.527848806368593,4.499347941804393,2.987775290395278,3.0108997546871965,2.6418295664102978,3.7124343450295956,3.2058914827764458,4.450331242146892,3.8880006378194194,5.018181412081706,3.4961749732986793,3.0259000178883912,4.783457014530675,3.5273514308237783,3.129401231860676,3.9003282486273507,2.48257379474797,3.8352105804635506,2.7917048967840445,3.9082590688202754,4.120656646527188
110,4.587094431022207,3.8682495088212896,3.1778085888081637,4.885297035184094,4.699202273696626,3.2217250878542716,4.511040745346776,4.4479433308182745,3.02497780458921,3.0153595740555437,2.641130069805674,3.748566915273466,3.251641140775669,4.495628177775113,3.920700574509748,5.034145386100954,3.469187410023872,3.02202564241566,4.785811266815594,3.638423618781007,3.1777290260032007,3.928283066972633,2.437843054597436,3.809911530202777,2.8015026160735688,3.9298028743575646,4.087434670460979
115,4.638404171019214,3.858326806296004,3.186129296146389,4.910958694077348,4.627785629187358,3.2499859249033713,4.536942591093377,4.472258996683324,3.0265151567664677,3.0197527151295125,2.584581315926622,3.7105746061796356,3.271978420461841,4.447230207798468,4.000395672445898,5.023370998600317,3.486782935684456,3.0061166983952106,4.810309968864148,3.5841709644959523,3.216153853153237,4.027201222016483,2.466415943509426,3.8437916838301964,2.7903019059684824,3.9261915659768425,4.111340412784415
120,4.615400224898416,3.814339103487742,3.218430525196504,4.88439694772113,4.650510773660391,3.2157863063964514,4.562155578870554,4.558419026623635,2.9992508791438866,3.012186398498112,2.584875203562794,3.7364360368138914,3.2967401100799463,4.477316045743894,4.054764830234448,4.965667678874134,3.478458582925874,2.9782171005459084,4.7992118647124995,3.6127279457356427,3.2376968057905855,3.992983710097922,2.4582967543293517,3.8917274880891735,2.777672216459198,3.939480857040577,4.114206345999983
125,4.676938233882921,3.8029388643693998,3.2209917361891045,4.855588170117217,4.707048071224334,3.178804773240779,4.627742244962289,4.563975780111927,2.978533947748729,2.9932014533045943,2.613689926323876,3.7388581963323424,3.322198986879117,4.472585726210327,4.059846955772176,4.923069842588866,3.5266730496446734,2.95150461133869,4.792691583839345,3.6287625235625462,3.191954315274535,4.0303739415378255,2.448889137183787,3.9106946270136342,2.7828571232130184,3.9173273338941725,4.165793466856896
130,4.664948910665825,3.781860840423203,3.202911245600383,4.837014297797854,4.8485542227227425,3.1842893447414355,4.631512779440114,4.595515488063455,3.000333149870944,2.9703141357424507,2.624445138810295,3.7618476029742753,3.353175382486198,4.465968690285082,4.081365201403641,4.951579692101357,3.5707084660746693,3.002516724369905,4.834516764614127,3.6424448758807277,3.0617878390035456,4.068470275987677,2.4473328277885322,3.933347278203809,2.785457204046272,3.946096438887869,4.165582756302129
135,4.6193730924456995,3.8072134548609515,3.167212541812801,4.8229970186474755,4.967525907512919,3.16572928600763,4.6720726099117025,4.594824689153418,2.9935065814805135,2.982771352398061,2.6810071095642205,3.751404518016042,3.320255273919331,4.49339888093027,3.977342708645039,4.822363880218938,3.572050768475939,2.965119504579468,4.866713589600302,3.6373960513368466,3.0320238983959023,4.109439255212004,2.4562779855832506,3.9550266391279227,2.8088663904094022,3.910115034035465,4.152133270596576
140,4.644084601917878,3.8462496010485996,3.1200896328970154,4.832355308606623,5.060521982085826,3.2102134771982005,4.677282819487499,4.665065263333787,2.982248518441876,2.991693918934315,2.7080096772709776,3.693798020955527,3.3120270451028366,4.530108696847687,3.992996298723394,4.897449984157498,3.5341852571759067,2.9781517091383733,4.86625121077375,3.6527487462297596,3.090889471511242,4.173938900621945,2.4589866870264014,3.8492163995200444,2.829048263892934,3.9220861954867416,4.133393538354146
145,4.668475794146361,3.878087516809181,3.1233827782578922,4.830583824934372,5.071883514329916,3.198918648970963,4.698693299398734,4.693633653628832,2.9518788796877153,3.00016349858139,2.668220756321706,3.669047712820895,3.3080156299725747,4.53100391835247,4.034005381924233,4.918186667481364,3.53815332262303,3.0086381452517696,4.908075709212159,3.6210089804067014,3.1132199275181045,4.22385577335114,2.4556904884051822,3.872715407524637,2.8558611133840195,3.95894847964857,4.116883376918184
150,4.675299282404175,3.8389942677403215,3.155252644297984,4.831900255343147,5.118573571595275,3.1778515991080782,4.7045745140998,4.720230946943801,2.910252818893594,3.014761421105462,2.6606214150423435,3.7182413737290805,3.203928704761457,4.587749705648634,4.0130678901956935,4.938216187127132,3.5291330761936974,3.0429952856738063,4.90110574993426,3.613443686901144,3.2079826729223933,4.158650075782189,2.455161034374721,3.8736439676454695,2.8468481485526715,3.951692842752183,4.131462561603411
155,4.690494732565112,3.830178800549128,3.1882575131650293,4.814983236851438,4.968216851290014,3.2011113831112317,4.734742643504981,4.594854651110391,2.9265755013894204,3.0184168240603575,2.6422259369369177,3.7481999345889045,3.258841486171057,4.620591041552384,3.953872187582778,4.946479968392654,3.5231052373970257,3.0049497980987923,4.882972049222039,3.611893908854533,3.238150626194947,4.196698585044418,2.449403826924177,3.8602851490746874,2.865222074811861,3.9644446338773407,4.164112118409471
160,4.6418758151309305,3.8369865078235863,3.218316682271027,4.801607185451595,5.072624950394324,3.235038159393161,4.722429538517376,4.589681603180754,2.9475056985443793,2.995476668904768,2.648096713576292,3.846757700453108,3.347772161413257,4.635862632255098,3.9516362130282,4.998645319448677,3.5546685275122067,3.0429514706735956,4.8654706150420814,3.6431126716442703,3.214268949346009,4.225850582528065,2.4903457907530555,3.86640441108887,2.8511481378638814,3.9985245577773685,4.159943278832776
165,4.599199061018537,3.8318018578722066,3.2534230130760835,4.761360159670157,5.113601245743279,3.2155382175903195,4.74867117727255,4.658460880946576,2.9546222017365285,2.981490053787049,2.6552560344584286,3.848397213644352,3.376712550725396,4.609855214798457,3.940367759448482,4.86482564410747,3.5724574551763046,3.0266161153370903,4.890754151305759,3.67008540033242,3.2147097834066636,4.2233455186530655,2.477002566624373,3.8684119665171006,2.8590543555175016,3.9499556608538064,4.148332341618078
170,4.601791732357198,3.8324757954075794,3.250439159336083,4.808034070153282,5.139587067125381,3.222212218527802,4.768719843940072,4.719097580616548,2.991661116505707,2.97208630785666,2.6932039354920807,3.8267701346678447,3.4090557915573876,4.597275464072375,3.9496622356943094,4.872425988233798,3.5776621981360863,2.994174302024993,4.824239400534596,3.7041585959207977,3.222269334643656,4.23141037597464,2.4877857994861188,3.8420789987518993,2.8670446508886864,3.9760810081196976,4.142376831176103
175,4.560744625224203,3.849168075726268,3.2496858567459546,4.79973978253898,5.212740437111471,3.1896307926197105,4.799159533343458,4.735944001070527,2.9881961197622,2.971283035101835,2.737193287835066,3.810109052319031,3.4364788228622576,4.581471136362778,3.9491018199095573,4.865294977996606,3.5853646367597487,2.9606811744854236,4.842583244092494,3.7424884538269327,3.182552160797897,4.231698623519016,2.5008981072021457,3.8564759395302124,2.864457972437518,3.997796780845155,4.126696897575481
180,4.547542159186193,3.9013184204302145,3.241181796145348,4.842887736268307,5.149364198885655,3.1639886251772817,4.813322262899271,4.761296576360353,2.960205434595044,2.9886319756962405,2.7371956831931152,3.785902135421765,3.3292701161013927,4.582250898499481,3.921068734613838,4.871514239823735,3.587467273244126,2.9778683670630093,4.8646077059877095,3.7589180336806747,3.1570753550169,4.245211340688896,2.4842159221595943,3.8443389234942793,2.885158281324177,3.9563188074987683,4.169577728249439
185,4.527541878574092,3.958822239524695,3.2107399603476803,4.8848531362311425,4.97920937311716,3.2185768126127923,4.811667788082558,4.682410264099806,2.980018787028503,2.976800735665029,2.6877630978100755,3.7320261978379925,3.3506841470869344,4.611955879972116,3.8681545595436138,4.865095961440789,3.5424456386168925,2.943823284341513,4.865682761736781,3.711631701766146,3.1383631526595503,4.3225638479792865,2.5204414598884735,3.835639834070172,2.878969066983616,3.9594044623329894,4.23483289941172
190,4.467914646691628,4.013623875613134,3.2018115231470383,4.915660709636257,4.997644109959036,3.2437943466303727,4.803989289987158,4.604864421162105,3.000508678090349,2.97183612345612,2.7070061199857642,3.763132545400598,3.3885178771408224,4.595909354214497,3.793197828937105,4.911119788539437,3.553105275056647,2.8846400390610687,4.890456924269147,3.726229110472635,3.1377013781680487,4.368516050635465,2.529288282183794,3.8258355282400585,2.853331157038493,3.9510682279832485,4.217497766239963
195,4.4586845519192,4.011830259174676,3.2088001725527,4.900829063557083,5.014697008361658,3.2402063851581393,4.777618000606784,4.66644475378485,3.011252082553546,2.970318477850433,2.6329113311217314,3.822738321203388,3.3866666013511315,4.585112003997523,3.692966274527818,4.880129756487037,3.5312056780466023,2.915765784912491,4.955927270115528,3.707300528980866,3.12810578495183,4.391347251779113,2.4879826144401314,3.8559108546643603,2.8494348392560047,3.9480372221478386,4.229116191196941
200,4.554471459224561,3.988987244355337,3.218531944961541,4.942661240953363,5.134634091776435,3.2434738466326554,4.791681185456572,4.68072152701745,3.0475551456696732,2.9585265802291625,2.6763038766692278,3.8878337421719125,3.398869524094565,4.619763080239897,3.6072902007044525,4.899254653280387,3.570804697412774,2.8686034858447726,4.960624550578285,3.6997870663871413,3.12300949158756,4.359851673414678,2.4773267612366787,3.869878376925581,2.840065350768382,3.955008202121804,4.258068301122683
205,4.582952051653124,3.932424772900426,3.194718885282295,4.907532947646223,5.278593133930771,3.2418594074876887,4.818278526750106,4.7077825849876485,2.9993076065771933,2.944377253037417,2.7191047391893277,3.9224352497848383,3.3753202391317085,4.662355280543212,3.529864817254675,4.9100133667924055,3.622910077761743,2.923239052755318,4.991312861631624,3.7521421957700736,3.133166494155298,4.33394970407701,2.507971789231673,3.8469869176001636,2.836765846724277,3.965945524371795,4.266301117608066
210,4.605188728817636,3.905325865998567,3.178601692325233,4.879092659102832,5.404874638553267,3.197989232814875,4.866334953217758,4.710001121490927,2.990583897515231,2.9535676961189954,2.7299847122321257,3.883801716936417,3.3243059731102145,4.693722611975579,3.524875896276216,4.917704609929038,3.655517636950017,2.958510423635094,4.963091565684063,3.803806335332941,3.1126005815095295,4.292231739615411,2.5107181696552354,3.8197309749561006,2.858784027330943,3.9305817791956397,4.306345148351143
215,4.579735207324605,3.920163982632862,3.175640797807844,4.832874668140744,5.404845872570979,3.213246411481641,4.900597202245963,4.693053640959297,3.047203380532104,2.910125661081294,2.7189818688431133,3.854477498870354,3.2895751050859334,4.7414964679142955,3.4462706605667726,4.950042259938369,3.4916129190364167,2.9774693739986646,4.976557387299256,3.809547035991858,3.0793981464536704,4.31984911762779,2.552062688679655,3.802668015501867,2.853099546530945,3.940442469906497,4.354295634024263
220,4.476230686744327,3.9251952284511833,3.1894556815431487,4.795818957115747,5.352059940888006,3.176749854108154,4.898672863691691,4.650185894503515,3.074874010170532,2.9104692521573474,2.72200160431471,3.841076276660896,3.306597980108541,4.778281113385057,3.398292399179178,4.979713946719715,3.4584770938120135,2.8853689037748698,4.991222193486948,3.858150629952973,3.108374843313442,4.323292853074502,2.4987949353020067,3.7867885224881674,2.8791669701153992,3.9412591091110207,4.34215722712728
225,4.411281890738625,4.006409304331845,3.20801851843722,4.810459642055781,5.317381891961022,3.182915149081478,4.871547238792751,4.748470876169169,3.097564807354808,2.9212496918218047,2.6890237666426544,3.852746497343609,3.346473793177597,4.807346516450912,3.324721838356945,4.993920500168987,3.4282269357655117,2.8876093668396776,5.002124901989065,3.904106773451269,3.0651887967335307,4.360435775110261,2.4945955864493694,3.8296307797918825,2.8694607941341004,3.917621590011133,4.377782463248144
230,4.440818047447142,4.084636155273111,3.2210234628575556,4.84651625885023,5.321144070122608,3.200673448610726,4.861294422687433,4.782772521379052,3.086796215184278,2.9249237310345197,2.7378328320616294,3.8738985277267868,3.414288709143918,4.838417123419525,3.279479428518021,4.99687496292786,3.5380755008490428,2.8452762888022773,5.051856189133763,3.9714383201043018,3.0496542489466933,4.365434762344945,2.50398040480148,3.8504807524356406,2.843526587293911,3.909952605959389,4.413467970126447
235,4.421072416415675,4.083765691555519,3.2267914186895688,4.860506696677241,5.356246430406244,3.18389244944697,4.892024769873215,4.755301958141362,3.0908956825642577,2.938393215918708,2.7595651079247285,3.910280504113768,3.429418365591881,4.856155344267909,3.270472388600986,5.018085189304614,3.5766004002241614,2.876154551095616,5.101513555431682,3.9943865350723486,3.099340004812311,4.394777777817051,2.5602520821904498,3.8586049830620346,2.810992625646383,3.920835979907948,4.398750065415055
240,4.276253536233352,3.9402343256844263,3.2218199564589414,4.8196956410629515,5.428544327485304,3.0982998686170804,4.988884739623013,4.631336630166231,3.1367684798073907,2.96793270226512,2.7048967894052782,3.9636916276323086,3.338969145775192,4.852939714053782,3.311688434708932,5.0773622917003385,3.427956404130492,3.038675664192597,5.135666083946594,3.930329858943472,3.254853259814373,4.4732105816094245,2.68337316571774,3.845844883238201,2.7795712703705733,3.960503157463336,4.295280078660567
